msg,blinks_count,blinks_total_duration,blinks_avg_duration,blinks_median_duration,center_dwell_count,center_dwell_duration,center_dwell_avg_duration,center_dwell_median_duration,dispersion_fixations_count,dispersion_fixations_duration,dispersion_fixations_avg_duration,dispersion_fixations_median_duration,center_dispersion_fixations_count,center_dispersion_fixations_duration,center_dispersion_fixations_avg_duration,center_dispersion_fixations_median_duration,saccades_count,saccades_avg_velocity,saccades_median_velocity,total_duration,center_dwell_percentage,dispersion_fixations_percentage,center_dispersion_fixations_percentage,blinks_percentage
0,32,3202.0,100.0625,64.0,76,38954.0,512.5526315789474,394.0,167,48610.0,291.07784431137725,252.0,113,36670.0,324.5132743362832,278.0,433,2871.884327712366,1818.7500000000084,145672.0,27.34189653962238,34.1194637467537,25.738752017968697,2.198088857158548
1,23,2852.0,124.0,54.0,109,53348.0,489.43119266055044,322.0,352,92372.0,262.42045454545456,226.0,157,48454.0,308.62420382165607,254.0,975,3909.5001013887586,2287.499999999985,107706.0,50.87836420165181,88.09582848532244,46.21092185324356,2.6479490464783764
2,29,2058.0,70.96551724137932,58.0,94,50886.0,541.3404255319149,340.0,176,62218.0,353.5113636363636,280.0,125,48458.0,387.664,298.0,484,2064.195309915584,1468.75,66668.0,78.75870608264974,96.29778672032194,75.00077387401332,3.086938261234775
3,0,0,-1,-1,1,1004.0,1004.0,1004.0,2,1002.0,501.0,584.0,2,1002.0,501.0,584.0,3,1129.2592592592628,810.0000000000023,1004.0,100.0,99.800796812749,99.800796812749,0.0
