0,1,2,3,4,5,6,7
8926680,821.2,512.0,17.5,812.0,512.0,17.2,4.0,.....,4736.0,3517.0,625.6
8926682,821.3,512.0,17.5,812.3,512.0,17.2,4.0,.....,4736.0,3517.0,625.5
8926684,821.3,512.0,17.4,812.2,512.0,17.2,4.0,.....,4736.0,3517.0,625.5
8926686,821.1,512.0,17.4,812.1,512.0,17.2,4.0,.....,4736.0,3517.0,625.5
8926688,821.0,512.0,17.4,811.9,512.0,17.2,4.0,.....,4736.0,3517.0,625.4
8926690,820.8,512.0,17.4,811.9,512.0,17.2,4.0,.....,4736.0,3517.0,625.4
8926692,820.6,512.0,17.5,812.0,512.0,17.2,4.0,.....,4736.0,3517.0,625.4
8926694,820.4,512.0,17.5,812.2,512.0,17.2,4.0,.....,4736.0,3517.0,625.4
8926696,820.2,512.0,17.5,812.6,512.0,17.2,4.0,.....,4736.0,3516.0,625.4
8926698,820.2,512.0,17.5,813.0,512.0,17.2,4.0,.....,4736.0,3516.0,625.3
8926700,820.1,512.0,17.5,813.4,512.0,17.2,4.0,.....,4736.0,3516.0,625.3
8926702,820.0,512.0,17.5,813.7,512.0,17.2,4.0,.....,4736.0,3516.0,625.3
8926704,819.9,512.0,17.5,813.9,512.0,17.2,4.0,.....,4735.0,3516.0,625.3
8926706,820.0,512.0,17.5,813.9,512.0,17.2,4.0,.....,4735.0,3516.0,625.3
8926708,820.0,512.0,17.5,814.0,512.0,17.2,4.0,.....,4735.0,3516.0,625.3
8926710,820.0,512.0,17.5,813.9,512.0,17.2,4.0,.....,4735.0,3515.0,625.3
8926712,820.1,512.0,17.5,813.9,512.0,17.2,4.0,.....,4735.0,3515.0,625.3
8926714,820.2,512.0,17.5,813.8,512.0,17.2,4.0,.....,4735.0,3515.0,625.3
8926716,820.3,512.0,17.5,813.9,512.0,17.2,4.0,.....,4735.0,3515.0,625.3
8926718,820.4,512.0,17.5,814.0,512.0,17.2,4.0,.....,4735.0,3515.0,625.3
8926720,820.5,512.0,17.5,814.2,512.0,17.2,4.0,.....,4735.0,3515.0,625.4
8926722,820.6,512.0,17.5,814.3,512.0,17.2,4.0,.....,4735.0,3515.0,625.4
8926724,821.0,512.0,17.5,814.4,512.0,17.2,4.0,.....,4735.0,3514.0,625.4
