0,1,2,3,4,5,6,7
611275,.,.,0.0,.,.,0.0,0.0
611277,.,.,0.0,.,.,0.0,0.0
611279,350.7,512.0,46.7,318.3,512.0,46.0,0.0
611281,350.8,512.0,46.6,319.7,512.0,45.9,0.0
611283,350.7,512.0,46.6,320.2,512.0,45.9,0.0
611285,350.8,512.0,46.6,319.5,512.0,45.9,0.0
611287,351.1,512.0,46.6,319.2,512.0,45.9,0.0
611289,350.6,512.0,46.6,319.2,512.0,45.9,0.0
611291,349.0,512.0,46.5,319.1,512.0,45.8,0.0
611293,349.6,512.0,46.5,318.2,512.0,45.8,0.0
611295,350.6,512.0,46.4,319.0,512.0,45.8,0.0
611297,350.6,512.0,46.5,319.3,512.0,45.8,0.0
611299,350.4,512.0,46.4,318.9,512.0,45.7,0.0
611301,349.6,512.0,46.4,319.6,512.0,45.7,0.0
611303,348.9,512.0,46.4,319.4,512.0,45.7,0.0
611305,348.2,512.0,46.4,319.0,512.0,45.7,0.0
611307,347.0,512.0,46.4,319.0,512.0,45.6,0.0
611309,347.0,512.0,46.3,318.9,512.0,45.6,0.0
611311,347.0,512.0,46.3,318.4,512.0,45.6,0.0
611313,346.4,512.0,46.3,317.9,512.0,45.6,0.0
611315,1492.9,326.0,46.3,1557.3,243.2,45.6,0.0
611317,1477.7,494.2,46.3,1563.2,412.4,45.6,0.0
611319,1477.6,494.6,46.2,1563.5,412.1,45.6,0.0
611321,1478.3,494.6,46.1,1563.1,412.1,45.5,0.0
611323,1478.4,494.0,46.1,1563.2,412.0,45.5,0.0
611325,1478.6,492.9,46.1,1563.3,411.8,45.5,0.0
611327,1479.0,494.0,46.1,1563.9,411.5,45.4,0.0
611329,1479.0,494.4,46.0,1565.2,411.2,45.4,0.0
611331,1479.1,494.8,46.0,1564.3,412.7,45.4,0.0
611333,1479.4,495.5,46.1,1563.8,413.8,45.4,0.0
611335,1480.3,496.0,46.1,1563.0,414.2,45.3,0.0
611337,1479.7,497.4,46.0,1563.8,415.5,45.3,0.0
611339,1478.6,498.7,45.9,1564.1,414.9,45.3,0.0
611341,1477.9,500.3,45.9,1564.0,413.2,45.2,0.0
611343,1477.6,502.7,45.9,1565.0,412.4,45.2,0.0
611345,1477.3,506.2,45.8,1566.2,412.3,45.2,0.0
611347,1476.3,509.1,45.8,1566.8,412.6,45.2,0.0
611349,1474.8,512.8,45.8,1566.5,413.9,45.1,0.0
611351,1473.2,515.4,45.7,1566.0,418.3,45.1,0.0
611353,1472.5,516.5,45.7,1564.1,427.6,45.0,0.0
611355,1472.9,512.8,46.0,1562.0,437.2,44.9,0.0
611357,1476.6,495.6,46.7,1561.3,443.7,44.9,0.0
611359,1479.6,484.2,46.8,1561.2,449.6,44.9,0.0
646840,1006.7,512.0,42.1,998.1,512.0,42.0,0.0
646842,1007.8,512.0,42.1,997.3,512.0,42.0,0.0
646844,1004.8,512.0,42.1,992.2,512.0,42.1,0.0
646846,998.3,512.0,42.0,983.0,512.0,42.1,0.0
646848,993.0,512.0,42.0,978.2,512.0,42.1,0.0
646850,991.8,512.0,42.0,976.8,512.0,42.1,0.0
646852,991.6,512.0,42.0,975.9,512.0,42.1,0.0
646854,991.3,512.0,41.9,973.2,512.0,42.0,0.0
646856,988.8,512.0,41.9,972.3,512.0,42.0,0.0
646858,985.8,512.0,41.9,971.8,512.0,42.0,0.0
646860,984.2,512.0,41.9,969.9,512.0,42.0,0.0
646862,980.8,512.0,42.0,967.8,512.0,42.0,0.0
646864,979.7,512.0,42.0,966.4,512.0,42.0,0.0
646866,981.0,512.0,41.9,965.7,512.0,42.0,0.0
646868,981.1,512.0,41.9,966.6,512.0,42.0,0.0
646870,980.7,512.0,41.9,966.4,512.0,42.0,0.0
646872,980.6,512.0,41.9,966.6,512.0,41.9,0.0
646874,980.8,512.0,41.9,967.7,512.0,41.9,0.0
646876,981.4,512.0,41.9,968.4,512.0,41.9,0.0
646878,982.6,512.0,41.9,967.2,512.0,41.9,0.0
646880,983.4,512.0,41.9,966.4,512.0,41.9,0.0
646882,983.5,512.0,41.9,967.1,512.0,41.9,0.0
646884,983.7,512.0,41.8,967.8,512.0,41.9,0.0
646886,983.4,512.0,41.8,967.6,512.0,41.9,0.0
646888,984.2,512.0,41.9,968.6,512.0,41.9,0.0
646890,984.6,512.0,41.9,969.3,512.0,41.9,0.0
646892,983.8,512.0,41.9,967.8,512.0,41.9,0.0
646894,982.2,512.0,41.8,967.4,512.0,41.9,0.0
646896,982.6,512.0,41.9,968.2,512.0,41.9,0.0
646898,982.1,512.0,41.9,968.3,512.0,41.9,0.0
646900,981.4,512.0,41.9,967.1,512.0,41.8,0.0
646902,982.3,512.0,41.8,966.2,512.0,41.8,0.0
646904,982.3,512.0,41.8,966.3,512.0,41.8,0.0
646906,981.3,512.0,41.7,966.6,512.0,41.8,0.0
646908,981.3,512.0,41.8,967.0,512.0,41.7,0.0
646910,981.7,512.0,41.8,966.6,512.0,41.7,0.0
646912,982.4,512.0,41.8,966.8,512.0,41.8,0.0
646914,982.4,512.0,41.8,967.2,512.0,41.8,0.0
646916,982.3,512.0,41.8,967.4,512.0,41.8,0.0
646918,982.4,512.0,41.8,967.0,512.0,41.7,0.0
646920,982.6,512.0,41.7,967.0,512.0,41.6,0.0
646922,982.6,512.0,41.7,966.8,512.0,41.7,0.0
646924,981.9,512.0,41.7,968.2,512.0,41.7,0.0
646926,981.4,512.0,41.7,969.1,512.0,41.7,0.0
646928,981.1,512.0,41.7,968.1,512.0,41.6,0.0
646930,981.3,512.0,41.7,967.1,512.0,41.6,0.0
