msg,blinks_count,blinks_total_duration,blinks_avg_duration,blinks_median_duration,center_dwell_count,center_dwell_duration,center_dwell_avg_duration,center_dwell_median_duration,dispersion_fixations_count,dispersion_fixations_duration,dispersion_fixations_avg_duration,dispersion_fixations_median_duration,center_dispersion_fixations_count,center_dispersion_fixations_duration,center_dispersion_fixations_avg_duration,center_dispersion_fixations_median_duration,saccades_count,saccades_avg_velocity,saccades_median_velocity,total_duration,center_dwell_percentage,dispersion_fixations_percentage,center_dispersion_fixations_percentage,blinks_percentage
0,73,11658.0,159.6986301369863,100.0,126,110352.0,875.8095238095239,712.0,250,115460.0,461.84,346.0,199,96888.0,486.8743718592965,370.0,710,2400.3867828889743,1524.9999999999773,169047.0,70.11417570478243,73.35963758585416,61.55957531974916,6.896306944222613
1,10,966.0,96.6,102.0,16,18488.0,1155.5,1208.0,42,18536.0,441.3333333333333,370.0,38,16724.0,440.10526315789474,358.0,96,2198.8978830213546,1606.2499999999886,20000.0,97.131448986025,97.38362929494588,87.86382263318274,4.83
2,14,1634.0,116.71428571428571,126.0,48,62990.0,1312.2916666666667,458.0,89,66992.0,752.7191011235955,564.0,76,59856.0,787.578947368421,658.0,295,1984.6194150860927,1350.0000000000227,70028.0,92.09872211012662,97.95011258297511,87.51644881129924,2.3333523733363797
3,2,278.0,139.0,212.0,3,716.0,238.66666666666666,152.0,2,670.0,335.0,518.0,2,670.0,335.0,518.0,4,843.7499999999952,349.9999999999659,1002.0,98.89502762430939,92.5414364640884,92.5414364640884,27.744510978043913
