0,1,2,3,4,5,6,7
5198034,930.3,512.0,31.7,.,.,0.0,0.0
5198036,936.3,512.0,32.2,.,.,0.0,0.0
5198038,939.6,512.0,32.8,.,.,0.0,0.0
5198040,943.4,512.0,33.3,.,.,0.0,0.0
5198042,950.5,512.0,33.6,.,.,0.0,0.0
5198044,957.5,512.0,34.0,.,.,0.0,0.0
5198046,964.8,512.0,34.4,.,.,0.0,0.0
5198048,973.0,512.0,34.7,.,.,0.0,0.0
5198050,978.4,512.0,35.0,.,.,0.0,0.0
5198052,987.5,512.0,35.2,1476.5,512.0,30.8,0.0
5198054,994.2,512.0,35.4,1107.6,512.0,30.9,0.0
5198056,999.9,512.0,35.6,1105.9,512.0,31.1,0.0
5198058,1002.9,512.0,35.9,1111.3,512.0,31.2,0.0
5198060,1002.3,512.0,36.3,1108.1,512.0,31.5,0.0
5198062,1003.0,512.0,36.6,1102.0,512.0,31.9,0.0
5198064,1007.4,512.0,36.8,1097.7,512.0,32.2,0.0
5198066,1010.7,512.0,37.0,1098.6,512.0,32.5,0.0
5198068,1015.8,512.0,37.1,1102.3,512.0,32.6,0.0
5198070,1019.6,512.0,37.2,1103.9,512.0,32.8,0.0
5198072,1021.4,512.0,37.4,1103.5,512.0,33.1,0.0
5198074,1021.2,512.0,37.5,1103.0,512.0,33.3,0.0
5198076,1024.5,512.0,37.7,1101.9,512.0,33.4,0.0
5198078,1026.6,512.0,37.9,1102.3,512.0,33.7,0.0
5198080,1027.3,512.0,38.0,1105.0,512.0,33.9,0.0
5198082,1030.0,512.0,38.3,1105.6,512.0,34.1,0.0
5198084,1033.2,512.0,38.4,1104.7,512.0,34.5,0.0
5198086,1035.5,512.0,38.5,1101.4,512.0,34.7,0.0
5198088,1037.7,512.0,38.6,1102.7,512.0,34.8,0.0
5198090,1039.5,512.0,38.8,1104.1,512.0,35.0,0.0
5198092,1041.5,512.0,38.8,1102.6,512.0,35.0,0.0
5198094,1042.3,512.0,38.9,1102.5,512.0,35.1,0.0
5198096,1043.1,512.0,39.0,1100.7,512.0,35.3,0.0
5198098,1045.6,512.0,39.1,1100.1,512.0,35.6,0.0
5198100,1049.2,512.0,39.2,1102.3,512.0,35.7,0.0
