msg,blinks_count,blinks_total_duration,blinks_avg_duration,blinks_median_duration,center_dwell_count,center_dwell_duration,center_dwell_avg_duration,center_dwell_median_duration,dispersion_fixations_count,dispersion_fixations_duration,dispersion_fixations_avg_duration,dispersion_fixations_median_duration,center_dispersion_fixations_count,center_dispersion_fixations_duration,center_dispersion_fixations_avg_duration,center_dispersion_fixations_median_duration,saccades_count,saccades_avg_velocity,saccades_median_velocity,total_duration,center_dwell_percentage,dispersion_fixations_percentage,center_dispersion_fixations_percentage,blinks_percentage
0,3,122.0,40.666666666666664,38.0,8,876.0,109.5,38.0,6,1596.0,266.0,264.0,2,494.0,247.0,310.0,11,3545.4493685738257,2542.307692307698,71407.0,1.2288700287578032,2.2389001893806553,0.692992915760679,0.17085159718234907
1,42,29352.0,698.8571428571429,96.0,117,49592.0,423.86324786324786,72.0,158,53106.0,336.11392405063293,282.0,111,41216.0,371.31531531531533,310.0,422,5526.60370915852,2950.0000000000455,92742.0,78.23315980438555,83.77662091812589,65.01971919861177,31.649091026719283
2,16,17308.0,1081.75,96.0,47,7980.0,169.7872340425532,22.0,72,31840.0,442.22222222222223,382.0,18,5978.0,332.1111111111111,350.0,171,3359.508957140623,2245.0000000000045,50870.0,23.77689053095763,94.86919730647756,17.81181097669984,34.02398270100255
3,0,0,-1,-1,2,202.0,101.0,108.0,3,952.0,317.3333333333333,292.0,1,214.0,214.0,214.0,7,3354.6130952381013,3658.3333333333408,1002.0,20.159680638722556,95.00998003992017,21.35728542914172,0.0
