0,1,2,3,4,5,6,7
2883441,.,.,0.0,.,.,0.0,8.0
2883443,.,.,0.0,.,.,0.0,8.0
2883445,.,.,0.0,.,.,0.0,8.0
2883447,.,.,0.0,.,.,0.0,8.0
2883449,.,.,0.0,.,.,0.0,8.0
2883451,.,.,0.0,.,.,0.0,8.0
2883453,.,.,0.0,.,.,0.0,8.0
2883455,.,.,0.0,.,.,0.0,8.0
2883457,.,.,0.0,.,.,0.0,8.0
2883459,.,.,0.0,.,.,0.0,8.0
2883461,.,.,0.0,.,.,0.0,8.0
2883463,.,.,0.0,.,.,0.0,8.0
2883465,.,.,0.0,.,.,0.0,8.0
2883467,.,.,0.0,.,.,0.0,8.0
2883469,.,.,0.0,.,.,0.0,8.0
2883471,.,.,0.0,.,.,0.0,8.0
2883473,.,.,0.0,.,.,0.0,8.0
2883475,.,.,0.0,.,.,0.0,8.0
2883477,.,.,0.0,.,.,0.0,8.0
2883479,.,.,0.0,.,.,0.0,8.0
2883481,.,.,0.0,.,.,0.0,8.0
2883483,.,.,0.0,.,.,0.0,8.0
2883485,.,.,0.0,.,.,0.0,8.0
2883487,.,.,0.0,.,.,0.0,8.0
2883489,.,.,0.0,.,.,0.0,8.0
2883491,.,.,0.0,.,.,0.0,8.0
2883493,.,.,0.0,.,.,0.0,8.0
2883495,.,.,0.0,.,.,0.0,8.0
2883497,.,.,0.0,.,.,0.0,8.0
2883499,.,.,0.0,.,.,0.0,8.0
2883501,.,.,0.0,.,.,0.0,8.0
2883503,.,.,0.0,.,.,0.0,8.0
2883505,.,.,0.0,.,.,0.0,8.0
2883507,.,.,0.0,.,.,0.0,8.0
2883509,.,.,0.0,.,.,0.0,8.0
2883511,.,.,0.0,.,.,0.0,8.0
2883513,.,.,0.0,.,.,0.0,8.0
2883515,.,.,0.0,.,.,0.0,8.0
2883517,.,.,0.0,.,.,0.0,8.0
2883519,.,.,0.0,.,.,0.0,8.0
2883521,.,.,0.0,.,.,0.0,8.0
2883523,.,.,0.0,.,.,0.0,8.0
2883525,.,.,0.0,.,.,0.0,8.0
2883527,.,.,0.0,.,.,0.0,8.0
2883529,.,.,0.0,.,.,0.0,8.0
2883531,.,.,0.0,.,.,0.0,8.0
2883533,.,.,0.0,.,.,0.0,8.0
2883535,.,.,0.0,.,.,0.0,8.0
2883537,.,.,0.0,.,.,0.0,8.0
2883539,.,.,0.0,.,.,0.0,8.0
2883541,.,.,0.0,.,.,0.0,8.0
2883543,.,.,0.0,.,.,0.0,8.0
2883545,.,.,0.0,.,.,0.0,8.0
2883547,.,.,0.0,.,.,0.0,8.0
2883549,.,.,0.0,.,.,0.0,8.0
2883551,.,.,0.0,.,.,0.0,8.0
2883553,.,.,0.0,.,.,0.0,8.0
2883555,.,.,0.0,.,.,0.0,8.0
2883557,.,.,0.0,.,.,0.0,8.0
2883559,.,.,0.0,.,.,0.0,8.0
2883561,.,.,0.0,.,.,0.0,8.0
2883563,.,.,0.0,.,.,0.0,8.0
2883565,.,.,0.0,.,.,0.0,8.0
2883567,.,.,0.0,.,.,0.0,8.0
2883569,.,.,0.0,.,.,0.0,8.0
2883571,.,.,0.0,.,.,0.0,8.0
2883573,.,.,0.0,.,.,0.0,8.0
2883575,.,.,0.0,.,.,0.0,8.0
2883577,.,.,0.0,.,.,0.0,8.0
2883579,.,.,0.0,.,.,0.0,8.0
2883581,.,.,0.0,.,.,0.0,8.0
2883583,.,.,0.0,.,.,0.0,8.0
2883585,.,.,0.0,.,.,0.0,8.0
2883587,.,.,0.0,.,.,0.0,8.0
2883589,.,.,0.0,.,.,0.0,8.0
2883591,.,.,0.0,.,.,0.0,8.0
2883593,.,.,0.0,.,.,0.0,8.0
2883595,.,.,0.0,.,.,0.0,8.0
2883597,.,.,0.0,.,.,0.0,8.0
2883599,.,.,0.0,.,.,0.0,8.0
2883601,.,.,0.0,.,.,0.0,8.0
2883603,.,.,0.0,.,.,0.0,8.0
2883605,.,.,0.0,.,.,0.0,8.0
2883607,.,.,0.0,.,.,0.0,8.0
2883609,.,.,0.0,.,.,0.0,8.0
2883611,.,.,0.0,.,.,0.0,8.0
2883613,.,.,0.0,.,.,0.0,8.0
2883615,.,.,0.0,.,.,0.0,8.0
2883617,.,.,0.0,.,.,0.0,8.0
2883619,.,.,0.0,.,.,0.0,8.0
2883621,.,.,0.0,.,.,0.0,8.0
2883623,.,.,0.0,.,.,0.0,8.0
2883625,.,.,0.0,.,.,0.0,8.0
2883627,.,.,0.0,.,.,0.0,8.0
2883629,.,.,0.0,.,.,0.0,8.0
2883631,.,.,0.0,.,.,0.0,8.0
2883633,.,.,0.0,.,.,0.0,8.0
2883635,.,.,0.0,.,.,0.0,8.0
2883637,.,.,0.0,.,.,0.0,8.0
2883639,.,.,0.0,.,.,0.0,8.0
2883641,.,.,0.0,.,.,0.0,8.0
2883643,.,.,0.0,.,.,0.0,8.0
2883645,.,.,0.0,.,.,0.0,8.0
2883647,.,.,0.0,.,.,0.0,8.0
2883649,.,.,0.0,.,.,0.0,8.0
2883651,.,.,0.0,.,.,0.0,8.0
2883653,.,.,0.0,.,.,0.0,8.0
2883655,.,.,0.0,.,.,0.0,8.0
2883657,.,.,0.0,.,.,0.0,8.0
2883659,.,.,0.0,.,.,0.0,8.0
2883661,.,.,0.0,.,.,0.0,8.0
2883663,.,.,0.0,.,.,0.0,8.0
2883665,.,.,0.0,.,.,0.0,8.0
2883667,.,.,0.0,.,.,0.0,8.0
2883669,.,.,0.0,.,.,0.0,8.0
2883671,.,.,0.0,.,.,0.0,8.0
2883673,.,.,0.0,.,.,0.0,8.0
2883675,.,.,0.0,.,.,0.0,8.0
2883677,.,.,0.0,.,.,0.0,8.0
2883679,.,.,0.0,.,.,0.0,8.0
2883681,.,.,0.0,.,.,0.0,8.0
2883683,.,.,0.0,.,.,0.0,8.0
2883685,.,.,0.0,.,.,0.0,8.0
2883687,.,.,0.0,.,.,0.0,8.0
2883689,.,.,0.0,.,.,0.0,8.0
2883691,.,.,0.0,.,.,0.0,8.0
2883693,.,.,0.0,.,.,0.0,8.0
2883695,.,.,0.0,.,.,0.0,8.0
2883697,.,.,0.0,.,.,0.0,8.0
2883699,.,.,0.0,.,.,0.0,8.0
2883701,.,.,0.0,.,.,0.0,8.0
2883703,.,.,0.0,.,.,0.0,8.0
2883705,.,.,0.0,.,.,0.0,8.0
2883707,.,.,0.0,.,.,0.0,8.0
2883709,.,.,0.0,.,.,0.0,8.0
2883711,.,.,0.0,.,.,0.0,8.0
