0,1,2,3,4,5,6,7
3162264,1024.4,512.0,20.3,928.9,512.0,21.3,4.0,.....,3702.0,4942.0,333.5
3162266,1023.9,512.0,20.3,928.6,512.0,21.2,4.0,.....,3702.0,4942.0,333.5
3162268,1023.4,512.0,20.3,928.3,512.0,21.3,4.0,.....,3702.0,4942.0,333.5
3162270,1022.9,512.0,20.3,928.0,512.0,21.3,4.0,.....,3703.0,4942.0,333.4
3162272,1022.2,512.0,20.3,927.9,512.0,21.3,4.0,.....,3703.0,4942.0,333.4
3162274,1021.3,512.0,20.3,927.9,512.0,21.3,4.0,.....,3703.0,4943.0,333.4
3162276,1020.5,512.0,20.3,928.1,512.0,21.3,4.0,.....,3703.0,4943.0,333.4
3162278,1020.0,512.0,20.3,928.3,512.0,21.3,4.0,.....,3703.0,4943.0,333.4
3162280,1019.4,512.0,20.3,928.6,512.0,21.3,4.0,.....,3704.0,4943.0,333.4
3162282,1018.8,512.0,20.3,928.9,512.0,21.3,4.0,.....,3704.0,4943.0,333.4
3162284,1018.2,512.0,20.3,929.1,512.0,21.3,4.0,.....,3704.0,4943.0,333.3
3162286,1017.8,512.0,20.3,929.3,512.0,21.3,4.0,.....,3704.0,4943.0,333.3
3162288,1017.6,512.0,20.3,929.4,512.0,21.3,4.0,.....,3704.0,4944.0,333.3
3162290,1017.5,512.0,20.3,929.4,512.0,21.3,4.0,.....,3704.0,4944.0,333.3
3162292,1017.4,512.0,20.3,929.4,512.0,21.3,4.0,.....,3705.0,4944.0,333.3
3162294,1017.5,512.0,20.3,929.4,512.0,21.3,4.0,.....,3705.0,4944.0,333.3
3162296,1017.6,512.0,20.3,929.3,512.0,21.3,4.0,.....,3705.0,4944.0,333.2
3162298,1017.7,512.0,20.3,929.2,512.0,21.3,4.0,.....,3705.0,4944.0,333.2
3162300,1017.9,512.0,20.3,928.9,512.0,21.3,4.0,.....,3705.0,4945.0,333.2
3162302,1018.2,512.0,20.3,928.6,512.0,21.3,4.0,.....,3706.0,4945.0,333.2
3162304,1018.6,512.0,20.3,928.4,512.0,21.3,4.0,.....,3706.0,4945.0,333.2
3162306,1019.0,512.0,20.3,928.1,512.0,21.3,4.0,.....,3706.0,4945.0,333.2
3162308,1019.3,512.0,20.3,927.8,512.0,21.3,4.0,.....,3706.0,4945.0,333.2
3162310,1019.6,512.0,20.3,927.5,512.0,21.3,4.0,.....,3707.0,4946.0,333.2
3162312,1019.8,512.0,20.3,927.2,512.0,21.3,4.0,.....,3707.0,4946.0,333.2
3162314,1019.8,512.0,20.3,927.1,512.0,21.3,4.0,.....,3707.0,4946.0,333.2
3162316,1019.7,512.0,20.3,927.0,512.0,21.3,4.0,.....,3707.0,4947.0,333.2
3162318,1019.5,512.0,20.3,926.9,512.0,21.3,4.0,.....,3707.0,4947.0,333.2
3162320,1018.9,512.0,20.3,926.8,512.0,21.3,4.0,.....,3708.0,4948.0,333.2
3162322,1018.2,512.0,20.3,926.9,512.0,21.3,4.0,.....,3708.0,4948.0,333.2
3162324,1017.1,512.0,20.3,926.9,512.0,21.3,4.0,.....,3708.0,4948.0,333.2
3162326,1016.1,512.0,20.3,926.9,512.0,21.3,4.0,.....,3708.0,4949.0,333.2
3162328,1015.3,512.0,20.3,927.0,512.0,21.3,4.0,.....,3708.0,4949.0,333.2
3162330,1014.5,512.0,20.3,927.1,512.0,21.3,4.0,.....,3709.0,4949.0,333.2
3162332,1013.8,512.0,20.3,927.3,512.0,21.3,4.0,.....,3709.0,4950.0,333.2
3162334,1013.5,512.0,20.3,927.6,512.0,21.3,4.0,.....,3709.0,4950.0,333.2
3162336,1013.3,512.0,20.4,927.8,512.0,21.3,4.0,.....,3709.0,4950.0,333.2
3162338,1013.4,512.0,20.4,928.0,512.0,21.3,4.0,.....,3709.0,4951.0,333.2
3162340,1013.5,512.0,20.4,928.2,512.0,21.3,4.0,.....,3710.0,4952.0,333.2
3162342,1013.6,512.0,20.4,928.3,512.0,21.3,4.0,.....,3710.0,4952.0,333.2
3162344,1013.8,512.0,20.4,928.3,512.0,21.3,4.0,.....,3710.0,4953.0,333.2
