0,1,2,3,4,5,6,7
8058112,903.1,512.0,175.0,893.6,512.0,191.0,4.0,.....,3577.0,1902.0,532.7
8058114,903.0,512.0,175.0,894.3,512.0,191.0,4.0,.....,3577.0,1902.0,532.6
8058116,903.5,512.0,175.0,895.1,512.0,191.0,4.0,.....,3577.0,1902.0,532.6
8058118,904.2,512.0,175.0,895.9,512.0,191.0,4.0,I....,3577.0,1902.0,532.5
8058120,905.7,512.0,175.0,897.9,512.0,191.0,4.0,I....,3577.0,1902.0,532.5
8058122,907.5,512.0,175.0,899.8,512.0,191.0,4.0,.....,3577.0,1902.0,532.5
8058124,909.3,512.0,175.0,901.5,512.0,191.0,4.0,I....,3577.0,1902.0,532.5
8058126,910.7,512.0,175.0,902.8,512.0,190.0,4.0,.....,3577.0,1902.0,532.4
8058128,911.5,512.0,175.0,903.4,512.0,190.0,4.0,.....,3577.0,1902.0,532.4
8058130,911.8,512.0,175.0,903.9,512.0,190.0,4.0,.....,3578.0,1902.0,532.3
8058132,911.7,512.0,175.0,903.1,512.0,189.0,4.0,.....,3578.0,1903.0,532.3
8058134,910.8,512.0,175.0,901.3,512.0,189.0,4.0,.....,3578.0,1903.0,532.2
8058136,909.9,512.0,174.0,899.9,512.0,189.0,4.0,.....,3578.0,1903.0,532.2
8058138,909.1,512.0,174.0,899.3,512.0,189.0,4.0,.....,3578.0,1903.0,532.2
8058140,908.2,512.0,174.0,899.0,512.0,190.0,4.0,.....,3578.0,1903.0,532.1
8058142,907.4,512.0,174.0,898.8,512.0,190.0,4.0,.....,3578.0,1903.0,532.1
8058144,907.0,512.0,174.0,898.8,512.0,190.0,4.0,.....,3578.0,1903.0,532.0
8058146,906.9,512.0,174.0,900.0,512.0,190.0,4.0,.....,3578.0,1904.0,532.0
8058148,907.4,512.0,174.0,900.7,512.0,190.0,4.0,.....,3579.0,1904.0,532.0
8058150,907.9,512.0,173.0,900.5,512.0,189.0,4.0,.....,3578.0,1904.0,531.9
8058152,908.2,512.0,173.0,899.5,512.0,189.0,4.0,.....,3579.0,1904.0,531.9
8058154,908.4,512.0,172.0,898.6,512.0,189.0,4.0,.....,3579.0,1904.0,531.9
8058156,907.6,512.0,172.0,897.9,512.0,188.0,4.0,.....,3579.0,1904.0,532.0
8058158,906.8,512.0,172.0,897.2,512.0,188.0,4.0,.....,3579.0,1904.0,532.0
8058160,906.1,512.0,171.0,897.6,512.0,188.0,4.0,.....,3579.0,1904.0,532.2
8058162,905.7,512.0,171.0,898.2,512.0,188.0,4.0,.....,3579.0,1904.0,532.3
8058164,905.3,512.0,170.0,899.7,512.0,187.0,4.0,.....,3579.0,1904.0,532.4
8058166,905.8,512.0,170.0,901.0,512.0,187.0,4.0,.....,3579.0,1905.0,532.5
8058168,906.5,512.0,169.0,902.4,512.0,187.0,4.0,.....,3579.0,1905.0,532.6
8058170,908.1,512.0,169.0,903.1,512.0,186.0,4.0,.....,3579.0,1905.0,532.7
8058172,909.4,512.0,169.0,903.5,512.0,186.0,4.0,.....,3579.0,1905.0,532.7
8058174,910.7,512.0,169.0,903.2,512.0,186.0,4.0,.....,3580.0,1905.0,532.8
8058176,910.9,512.0,169.0,902.6,512.0,185.0,4.0,.....,3580.0,1905.0,532.8
8058178,911.0,512.0,170.0,902.0,512.0,185.0,4.0,.....,3580.0,1905.0,532.9
8058180,910.6,512.0,170.0,901.5,512.0,185.0,4.0,.....,3580.0,1906.0,532.9
8058182,910.0,512.0,170.0,901.2,512.0,185.0,4.0,.....,3580.0,1906.0,532.9
8058184,909.5,512.0,169.0,901.2,512.0,184.0,4.0,.....,3580.0,1906.0,533.0
8058186,909.0,512.0,169.0,901.3,512.0,184.0,4.0,.....,3580.0,1906.0,533.0
8058188,908.6,512.0,169.0,901.6,512.0,184.0,4.0,.....,3580.0,1906.0,533.0
