msg,blinks_count,blinks_total_duration,blinks_avg_duration,blinks_median_duration,center_dwell_count,center_dwell_duration,center_dwell_avg_duration,center_dwell_median_duration,dispersion_fixations_count,dispersion_fixations_duration,dispersion_fixations_avg_duration,dispersion_fixations_median_duration,center_dispersion_fixations_count,center_dispersion_fixations_duration,center_dispersion_fixations_avg_duration,center_dispersion_fixations_median_duration,saccades_count,saccades_avg_velocity,saccades_median_velocity,total_duration,center_dwell_percentage,dispersion_fixations_percentage,center_dispersion_fixations_percentage,blinks_percentage
0,179,18196.0,101.6536312849162,86.0,203,90404.0,445.3399014778325,272.0,273,91090.0,333.6630036630037,228.0,233,82542.0,354.2575107296137,248.0,968,3053.667354010692,2075.0,203643.0,48.749238326853494,49.11915533818288,44.509752112463396,8.935244521049091
1,33,3696.0,112.0,84.0,53,12732.0,240.22641509433961,118.0,57,12690.0,222.6315789473684,176.0,42,9254.0,220.33333333333334,182.0,210,4696.646293445004,3299.9999999999545,20000.0,78.09126594700687,77.83366045142296,56.75907752698725,18.48
2,82,8710.0,106.21951219512195,84.0,90,72720.0,808.0,850.0,137,70380.0,513.7226277372263,410.0,132,69336.0,525.2727272727273,434.0,563,2346.211201739048,1658.333333333322,83166.0,97.66842161813689,94.52562587299882,93.12345546362953,10.473029843926604
3,1,76.0,76.0,76.0,2,862.0,431.0,440.0,4,830.0,207.5,228.0,4,830.0,207.5,228.0,9,2463.561972059784,2175.0000000000114,1004.0,92.88793103448276,89.4396551724138,89.4396551724138,7.569721115537849
