msg,blinks_count,blinks_total_duration,blinks_avg_duration,blinks_median_duration,center_fixations_count,center_fixations_duration,center_fixations_avg_duration,center_fixations_median_duration,total_duration,center_fixations_percentage,blinks_percentage
0,19,1936.0,101.89473684210526,102.0,50,23304.0,466.08,176.0,132888.0,17.795833587879528,1.4568659322135933
1,73,6976.0,95.56164383561644,92.0,203,31382.0,154.59113300492612,22.0,60732.0,58.37859959818439,11.486530988605677
2,58,6500.0,112.06896551724138,110.0,129,61602.0,477.5348837209302,226.0,78838.0,85.15856119881666,8.244755067353307
3,2,154.0,77.0,108.0,6,730.0,121.66666666666667,122.0,1002.0,86.08490566037736,15.369261477045908
