0,1,2,3,4,5,6,7
5462883,364.3,512.0,38.9,370.7,512.0,41.3,8.0
5462885,365.1,512.0,38.9,372.8,512.0,41.2,8.0
5462887,365.1,512.0,38.9,375.1,512.0,41.2,8.0
5462889,365.6,512.0,38.9,375.7,512.0,41.2,8.0
5462891,366.0,512.0,39.0,372.5,512.0,41.2,8.0
5462893,367.3,512.0,38.9,373.0,512.0,41.2,8.0
5462895,367.3,512.0,38.9,374.2,512.0,41.3,8.0
5462897,366.8,512.0,39.0,374.0,512.0,41.4,8.0
5462899,369.0,512.0,39.0,373.7,512.0,41.4,8.0
5462901,368.4,512.0,39.1,371.4,512.0,41.4,8.0
5462903,369.1,512.0,39.2,372.1,512.0,41.4,8.0
5462905,370.1,512.0,39.2,373.7,512.0,41.5,8.0
5462907,370.6,512.0,39.1,374.2,512.0,41.4,8.0
5462909,371.2,512.0,39.1,371.9,512.0,41.4,8.0
5462911,371.7,512.0,39.1,372.5,512.0,41.4,8.0
5462913,373.9,512.0,39.1,372.8,512.0,41.4,8.0
5462915,379.8,512.0,39.1,375.3,512.0,41.4,8.0
5462917,395.7,512.0,39.2,390.1,512.0,41.4,8.0
5462919,429.3,512.0,39.3,421.8,512.0,41.5,8.0
5462921,475.6,512.0,39.4,463.2,512.0,41.6,8.0
5462923,533.3,512.0,39.4,514.2,512.0,41.5,8.0
5462925,590.8,512.0,39.3,572.4,512.0,41.5,8.0
5462927,646.7,512.0,39.4,625.0,512.0,41.6,8.0
5462929,699.5,512.0,39.6,676.5,512.0,41.7,8.0
5462931,746.2,512.0,39.7,725.1,512.0,41.9,8.0
5462933,777.7,512.0,39.8,759.2,512.0,41.9,8.0
5462935,799.9,512.0,39.7,783.1,512.0,42.0,8.0
5462937,801.7,512.0,39.7,799.0,512.0,42.0,8.0
5462939,1440.4,1234.5,39.6,1254.6,1252.7,42.0,8.0
5462941,1432.6,1228.5,39.7,1249.1,1244.9,42.0,8.0
5462943,1428.5,1228.5,39.7,1246.1,1245.6,42.1,8.0
5462945,1424.4,1228.7,39.8,1241.6,1246.1,42.2,8.0
5462947,1422.3,1229.6,39.8,1236.7,1248.2,42.3,8.0
5462949,1420.8,1230.8,39.8,1233.7,1250.4,42.3,8.0
5462951,1420.3,1231.9,39.8,1231.8,1253.1,42.1,8.0
5462953,1420.2,1232.4,39.7,1231.1,1255.3,42.0,8.0
5462955,1420.9,1233.4,39.6,1229.4,1256.5,42.0,8.0
5462957,1424.6,1233.0,39.6,1231.6,1257.4,41.9,8.0
5462959,1427.4,1231.6,39.6,1235.0,1256.5,41.9,8.0
5462961,1430.9,1230.5,39.7,1236.9,1255.2,41.8,8.0
5462963,1432.4,1230.0,39.7,1241.1,1253.6,41.9,8.0
5462965,1434.0,1229.6,39.7,1243.1,1253.3,41.9,8.0
5507016,.,.,0.0,.,.,0.0,8.0
5507018,828.8,512.0,28.2,.,.,0.0,8.0
5507020,829.6,512.0,29.3,.,.,0.0,8.0
