0,1,2,3,4,5,6,7
8005575,937.6,512.0,43.6,906.7,512.0,38.6,0.0
8005577,939.0,512.0,43.6,912.9,512.0,38.4,0.0
8005579,938.8,512.0,43.6,919.1,512.0,38.4,0.0
8005581,937.3,512.0,43.6,918.7,512.0,38.4,0.0
8005583,935.7,512.0,43.7,915.2,512.0,38.5,0.0
8005585,934.9,512.0,43.7,915.1,512.0,38.6,0.0
8005587,934.4,512.0,43.7,913.5,512.0,38.6,0.0
8005589,934.7,512.0,43.7,915.2,512.0,38.6,0.0
8005591,936.1,512.0,43.7,915.2,512.0,38.6,0.0
8005593,936.5,512.0,43.7,915.7,512.0,38.6,0.0
8005595,934.7,512.0,43.6,915.0,512.0,38.7,0.0
8005597,935.7,512.0,43.6,910.8,512.0,38.7,0.0
8005599,934.8,512.0,43.7,910.5,512.0,38.7,0.0
8005601,930.8,512.0,43.7,910.1,512.0,38.6,0.0
8005603,929.8,512.0,43.7,909.0,512.0,38.6,0.0
8005605,932.1,512.0,43.6,910.4,512.0,38.6,0.0
8005607,934.3,512.0,43.7,912.7,512.0,38.7,0.0
8005609,932.3,512.0,43.7,916.8,512.0,38.7,0.0
8005611,928.9,512.0,43.7,920.0,512.0,38.7,0.0
8005613,928.8,512.0,43.7,921.9,512.0,38.8,0.0
8005615,929.8,512.0,43.7,920.5,512.0,38.7,0.0
8005617,930.2,512.0,43.7,917.2,512.0,38.6,0.0
8005619,929.2,512.0,43.8,919.8,512.0,38.7,0.0
8005621,928.3,512.0,43.9,922.4,512.0,38.8,0.0
8005623,928.3,512.0,43.9,919.6,512.0,38.8,0.0
8005625,929.1,512.0,43.9,908.5,512.0,38.8,0.0
8005627,929.1,512.0,43.9,906.7,512.0,38.8,0.0
8005629,926.6,512.0,43.9,907.8,512.0,38.9,0.0
8005631,926.2,512.0,43.9,912.6,512.0,38.9,0.0
8005633,929.5,512.0,43.9,916.2,512.0,38.8,0.0
8005635,928.1,512.0,43.8,917.5,512.0,38.8,0.0
8005637,925.3,512.0,43.9,916.5,512.0,38.8,0.0
8005639,926.0,512.0,44.0,909.5,512.0,38.8,0.0
8005641,927.5,512.0,43.9,910.9,512.0,38.8,0.0
8005643,927.7,512.0,44.0,916.0,512.0,38.9,0.0
8005645,923.3,512.0,44.0,916.5,512.0,39.0,0.0
8005647,927.7,512.0,44.0,916.7,512.0,39.0,0.0
8005649,928.4,512.0,43.9,910.3,512.0,38.9,0.0
8005651,924.4,512.0,43.9,901.8,512.0,38.8,0.0
8005653,925.1,512.0,44.0,908.4,512.0,38.8,0.0
8005655,925.1,512.0,44.0,913.8,512.0,38.9,0.0
8005657,925.4,512.0,44.0,912.1,512.0,38.9,0.0
8005659,924.7,512.0,44.0,912.0,512.0,38.9,0.0
8005661,923.2,512.0,44.1,912.2,512.0,39.1,0.0
8005663,923.8,512.0,44.1,912.5,512.0,39.1,0.0
8005665,927.4,512.0,44.1,912.7,512.0,39.0,0.0
8005667,927.1,512.0,44.0,914.2,512.0,38.9,0.0
8005669,924.5,512.0,44.1,914.5,512.0,38.9,0.0
8005671,922.5,512.0,44.1,916.0,512.0,39.0,0.0
8005673,919.6,512.0,44.1,912.9,512.0,39.0,0.0
8005675,920.2,512.0,44.0,907.8,512.0,38.9,0.0
8005677,921.6,512.0,44.0,910.2,512.0,38.9,0.0
8005679,921.0,512.0,44.1,910.4,512.0,38.9,0.0
8005681,923.0,512.0,44.1,909.4,512.0,39.0,0.0
8005683,924.3,512.0,44.1,911.7,512.0,39.0,0.0
8005685,922.6,512.0,44.1,914.9,512.0,39.1,0.0
8005687,921.1,512.0,44.1,915.5,512.0,39.2,0.0
8005689,919.5,512.0,44.1,908.1,512.0,38.9,0.0
8005691,919.6,512.0,44.0,902.5,512.0,38.8,0.0
8005693,920.0,512.0,44.0,904.9,512.0,38.8,0.0
8005695,919.9,512.0,44.1,909.5,512.0,38.9,0.0
8005697,919.9,512.0,44.1,905.7,512.0,39.0,0.0
