msg,blinks_count,blinks_total_duration,blinks_avg_duration,blinks_median_duration,center_fixations_count,center_fixations_duration,center_fixations_avg_duration,center_fixations_median_duration,total_duration,center_fixations_percentage,blinks_percentage
0,18,3490.0,193.88888888888889,158.0,42,24016.0,571.8095238095239,228.0,90802.0,27.505955653289355,3.8435276756018593
1,51,24538.0,481.1372549019608,160.0,30,10586.0,352.8666666666667,344.0,97466.0,14.51568670469504,25.175958795887798
2,55,11098.0,201.78181818181818,168.0,110,60000.0,545.4545454545455,314.0,102468.0,65.66706796541536,10.830698364367413
3,2,842.0,421.0,704.0,3,154.0,51.333333333333336,58.0,1004.0,95.06172839506173,83.86454183266933
