0,1,2,3,4,5,6,7
2721036,814.8,512.0,17.3,.,.,14.0,4.0,.....,7107.0,5471.0,569.6
2721038,815.0,512.0,17.3,.,.,14.0,4.0,.....,7107.0,5471.0,569.6
2721040,815.2,512.0,17.3,.,.,14.0,4.0,.....,7107.0,5471.0,569.6
2721042,815.6,512.0,17.3,.,.,14.0,4.0,.....,7107.0,5471.0,569.6
2721044,816.0,512.0,17.3,.,.,14.0,4.0,.....,7107.0,5471.0,569.6
2721046,816.3,512.0,17.3,.,.,14.0,4.0,.....,7107.0,5471.0,569.5
2721048,816.6,512.0,17.3,.,.,14.0,4.0,.....,7107.0,5471.0,569.5
2721050,816.9,512.0,17.3,.,.,14.0,4.0,.....,7107.0,5471.0,569.5
2721052,817.1,512.0,17.3,.,.,14.0,4.0,.....,7107.0,5471.0,569.5
2721054,817.4,512.0,17.3,.,.,13.9,4.0,.....,7107.0,5471.0,569.5
2721056,817.4,512.0,17.3,.,.,13.9,4.0,.....,7107.0,5471.0,569.5
2721058,817.5,512.0,17.3,.,.,13.9,4.0,.....,7107.0,5471.0,569.5
2721060,817.6,512.0,17.3,.,.,13.9,4.0,.....,7107.0,5471.0,569.4
2721062,817.7,512.0,17.3,.,.,13.9,4.0,.....,7107.0,5471.0,569.4
2721064,817.6,512.0,17.3,.,.,13.9,4.0,.....,7107.0,5471.0,569.4
2721066,817.4,512.0,17.3,.,.,13.9,4.0,.....,7107.0,5471.0,569.4
2721068,817.3,512.0,17.3,.,.,13.9,4.0,.....,7107.0,5471.0,569.4
2721070,817.2,512.0,17.3,.,.,13.9,4.0,.....,7107.0,5471.0,569.4
2721072,817.0,512.0,17.3,.,.,13.9,4.0,.....,7107.0,5471.0,569.4
2721074,816.9,512.0,17.3,.,.,14.0,4.0,.....,7107.0,5471.0,569.4
2721076,816.9,512.0,17.3,.,.,14.0,4.0,.....,7108.0,5471.0,569.4
2721078,817.0,512.0,17.3,.,.,14.0,4.0,.....,7108.0,5471.0,569.4
2721080,817.2,512.0,17.3,.,.,14.0,4.0,.....,7107.0,5471.0,569.4
2721082,817.4,512.0,17.3,.,.,14.0,4.0,.....,7108.0,5471.0,569.4
2721084,817.5,512.0,17.3,.,.,14.0,4.0,.....,7107.0,5471.0,569.4
2721086,817.6,512.0,17.4,.,.,14.0,4.0,.....,7107.0,5471.0,569.4
2721088,817.6,512.0,17.4,.,.,14.0,4.0,.....,7107.0,5471.0,569.4
2721090,815.8,512.0,17.4,.,.,14.0,4.0,.....,7108.0,5471.0,569.4
2721092,809.4,512.0,17.4,.,.,14.0,4.0,.....,7108.0,5471.0,569.4
2721094,799.2,512.0,17.4,.,.,14.0,4.0,.....,7108.0,5471.0,569.4
2721096,785.0,512.0,17.4,.,.,14.0,4.0,.....,7108.0,5471.0,569.4
2721098,770.5,512.0,17.4,.,.,14.0,4.0,.....,7108.0,5471.0,569.5
2721100,755.7,512.0,17.4,.,.,14.0,4.0,.....,7108.0,5471.0,569.5
2721102,739.6,512.0,17.4,.,.,14.0,4.0,.....,7108.0,5471.0,569.5
2721104,725.6,512.0,17.4,.,.,14.0,4.0,.....,7108.0,5471.0,569.5
2721106,713.2,512.0,17.4,.,.,14.0,4.0,.....,7108.0,5471.0,569.5
2721108,704.6,512.0,17.4,.,.,14.0,4.0,.....,7108.0,5471.0,569.5
2721110,699.9,512.0,17.4,.,.,14.1,4.0,.....,7108.0,5471.0,569.5
2721112,695.4,512.0,17.5,.,.,14.1,4.0,.....,7108.0,5471.0,569.4
2721114,691.3,512.0,17.5,.,.,14.1,4.0,.....,7108.0,5471.0,569.4
2721116,688.6,512.0,17.5,.,.,14.1,4.0,.....,7108.0,5471.0,569.4
2721118,686.8,512.0,17.5,.,.,14.1,4.0,.....,7108.0,5471.0,569.4
2721120,688.5,512.0,17.5,.,.,14.0,4.0,.....,7108.0,5472.0,569.4
2721122,690.2,512.0,17.5,.,.,14.0,4.0,.....,7108.0,5472.0,569.4
2721124,691.8,512.0,17.5,.,.,14.0,4.0,.....,7108.0,5472.0,569.3
2721126,693.4,512.0,17.5,.,.,14.0,4.0,.....,7108.0,5472.0,569.3
2721128,695.0,512.0,17.5,.,.,14.0,4.0,.....,7108.0,5472.0,569.3
2721130,696.4,512.0,17.5,.,.,14.0,4.0,.....,7108.0,5472.0,569.3
2721132,697.0,512.0,17.5,.,.,14.0,4.0,.....,7108.0,5472.0,569.3
2721134,697.5,512.0,17.5,.,.,14.0,4.0,.....,7108.0,5472.0,569.4
2721136,698.0,512.0,17.5,.,.,14.0,4.0,.....,7108.0,5472.0,569.5
2721138,698.4,512.0,17.4,.,.,14.0,4.0,.....,7108.0,5473.0,569.6
2721140,698.8,512.0,17.4,.,.,14.0,4.0,.....,7108.0,5472.0,569.7
2721142,699.1,512.0,17.4,.,.,14.1,4.0,.....,7108.0,5473.0,569.8
2721144,699.2,512.0,17.4,.,.,14.1,4.0,.....,7108.0,5473.0,569.8
2721146,699.0,512.0,17.4,.,.,14.1,4.0,.....,7109.0,5473.0,569.8
2721148,698.6,512.0,17.4,.,.,14.2,4.0,.....,7109.0,5473.0,569.9
2721150,698.2,512.0,17.4,.,.,14.2,4.0,.....,7109.0,5473.0,569.9
2721152,697.8,512.0,17.4,.,.,14.2,4.0,.....,7109.0,5473.0,569.9
2721154,697.3,512.0,17.4,.,.,14.2,4.0,.....,7109.0,5473.0,569.9
2721156,696.9,512.0,17.4,.,.,14.2,4.0,.....,7109.0,5473.0,570.0
2721158,696.7,512.0,17.4,.,.,14.2,4.0,.....,7109.0,5473.0,570.0
2721160,696.6,512.0,17.4,.,.,14.2,4.0,.....,7109.0,5473.0,570.0
2721162,696.6,512.0,17.4,.,.,14.2,4.0,.....,7109.0,5473.0,570.0
2721164,695.1,512.0,17.4,.,.,14.2,4.0,.....,7109.0,5473.0,570.0
2721166,693.6,512.0,17.4,.,.,14.2,4.0,.....,7110.0,5473.0,570.1
2721168,691.9,512.0,17.4,.,.,14.2,4.0,.....,7110.0,5473.0,570.1
2721170,690.3,512.0,17.4,.,.,14.2,4.0,.....,7110.0,5473.0,570.1
2721172,688.2,512.0,17.4,.,.,14.2,4.0,.....,7110.0,5473.0,570.1
2721174,686.1,512.0,17.4,.,.,14.2,4.0,.....,7110.0,5473.0,570.1
2721176,684.0,512.0,17.3,.,.,14.2,4.0,.....,7110.0,5473.0,570.1
2721178,682.5,512.0,17.3,.,.,14.2,4.0,.....,7111.0,5473.0,570.2
2721180,681.0,512.0,17.3,.,.,14.2,4.0,.....,7111.0,5473.0,570.2
2721182,679.4,512.0,17.3,.,.,14.2,4.0,.....,7111.0,5473.0,570.2
