msg,blinks_count,blinks_total_duration,blinks_avg_duration,blinks_median_duration,center_dwell_count,center_dwell_duration,center_dwell_avg_duration,center_dwell_median_duration,dispersion_fixations_count,dispersion_fixations_duration,dispersion_fixations_avg_duration,dispersion_fixations_median_duration,center_dispersion_fixations_count,center_dispersion_fixations_duration,center_dispersion_fixations_avg_duration,center_dispersion_fixations_median_duration,saccades_count,saccades_avg_velocity,saccades_median_velocity,total_duration,center_dwell_percentage,dispersion_fixations_percentage,center_dispersion_fixations_percentage,blinks_percentage
0,39,234742.0,6019.025641025641,146.0,71,40262.0,567.0704225352113,218.0,100,48878.0,488.78,342.0,69,38912.0,563.9420289855072,360.0,185,2711.857800407725,2182.1428571428537,285632.0,79.11573983100806,96.04637453330713,76.46295932403223,82.18336881021735
1,68,20302.0,298.55882352941177,114.0,134,44602.0,332.85074626865674,128.0,188,61358.0,326.3723404255319,270.0,114,38204.0,335.12280701754383,272.0,365,4035.5414984691492,3060.0000000000023,88980.0,64.94365007717174,89.34156498442005,55.627711931040515,22.816363227691618
2,69,35528.0,514.8985507246376,62.0,79,35352.0,447.49367088607596,36.0,68,36978.0,543.7941176470588,294.0,55,32636.0,593.3818181818182,304.0,155,2900.0095169422643,2337.4999999999914,75640.0,88.1332269644994,92.18687674511368,81.3621858795373,46.96985721840296
3,0,0,-1,-1,5,420.0,84.0,62.0,3,900.0,300.0,230.0,1,230.0,230.0,230.0,4,4240.056818181817,5150.000000000004,1002.0,41.91616766467065,89.82035928143712,22.954091816367264,0.0
