0,1,2,3,4,5,6,7
2270778,.,.,0.0,.,.,0.0,4.0,.C.C.,6131.0,5022.0,565.1
2270780,.,.,0.0,.,.,0.0,4.0,.C.C.,6131.0,5022.0,565.0
2270782,.,.,0.0,.,.,0.0,4.0,.C.C.,6131.0,5022.0,565.0
2270784,.,.,0.0,.,.,0.0,4.0,.C.C.,6131.0,5022.0,565.0
2270786,.,.,0.0,.,.,14.3,4.0,.C..R,6131.0,5022.0,565.0
2270788,.,.,0.0,.,.,14.3,4.0,.C...,6131.0,5022.0,564.9
2270790,.,.,0.0,.,.,14.3,4.0,.C...,6131.0,5022.0,564.9
2270792,.,.,0.0,.,.,14.3,4.0,.C...,6131.0,5022.0,564.9
2270794,.,.,0.0,.,.,14.3,4.0,.C...,6132.0,5022.0,564.9
2270796,.,.,0.0,.,.,14.3,4.0,.C...,6132.0,5022.0,564.9
2270798,.,.,0.0,.,.,14.3,4.0,.C...,6132.0,5022.0,564.9
2270800,.,.,0.0,.,.,14.3,4.0,.C...,6132.0,5022.0,564.8
2270802,.,.,0.0,.,.,14.4,4.0,.C...,6132.0,5022.0,564.8
2270804,.,.,0.0,.,.,14.5,4.0,.C...,6132.0,5022.0,564.8
2270806,.,.,0.0,.,.,14.6,4.0,.C...,6132.0,5022.0,564.8
2270808,.,.,0.0,.,.,14.7,4.0,.C...,6132.0,5023.0,564.8
2270810,.,.,0.0,.,.,14.8,4.0,.C.C.,6132.0,5022.0,564.7
2270812,.,.,0.0,.,.,14.9,4.0,.C.C.,6132.0,5023.0,564.7
2270814,.,.,0.0,.,.,14.9,4.0,.C.C.,6132.0,5023.0,564.7
2270816,.,.,0.0,.,.,14.9,4.0,.C.C.,6132.0,5022.0,564.7
2270818,.,.,0.0,.,.,14.9,4.0,.C.C.,6132.0,5023.0,564.7
2270820,.,.,0.0,.,.,14.9,4.0,.C.C.,6133.0,5023.0,564.7
2270822,.,.,0.0,.,.,14.9,4.0,.C.C.,6133.0,5023.0,564.7
2270824,.,.,0.0,.,.,14.9,4.0,.C.C.,6133.0,5023.0,564.7
2270826,.,.,0.0,.,.,14.9,4.0,.C.C.,6133.0,5023.0,564.8
2270828,.,.,0.0,.,.,0.0,4.0,.C.C.,6133.0,5023.0,564.8
2270830,.,.,0.0,.,.,0.0,4.0,.C.C.,6133.0,5023.0,564.8
2270832,.,.,0.0,.,.,0.0,4.0,.C.C.,6133.0,5023.0,564.8
2270834,.,.,0.0,.,.,14.5,4.0,.C..R,6133.0,5023.0,564.8
2270836,.,.,0.0,.,.,14.5,4.0,.C...,6133.0,5023.0,564.9
2270838,.,.,0.0,.,.,14.5,4.0,.C...,6133.0,5023.0,564.9
2270840,.,.,0.0,.,.,14.5,4.0,.C...,6133.0,5023.0,564.9
2270842,.,.,0.0,.,.,14.5,4.0,.C...,6133.0,5023.0,564.9
2270844,.,.,0.0,.,.,14.6,4.0,.C...,6133.0,5023.0,564.9
2270846,.,.,0.0,.,.,14.7,4.0,.C...,6133.0,5023.0,564.9
2270848,.,.,0.0,.,.,14.8,4.0,.C...,6133.0,5023.0,564.9
2270850,.,.,0.0,.,.,14.8,4.0,.C...,6133.0,5023.0,564.9
2270852,.,.,0.0,.,.,14.9,4.0,.C...,6133.0,5023.0,564.9
2270854,.,.,0.0,.,.,14.9,4.0,.C...,6133.0,5023.0,564.9
2270856,.,.,0.0,.,.,15.0,4.0,.C...,6133.0,5023.0,564.9
2270858,.,.,0.0,.,.,15.0,4.0,.C.C.,6133.0,5023.0,565.0
2270860,.,.,0.0,.,.,14.9,4.0,.C.C.,6133.0,5023.0,565.0
2270862,.,.,0.0,.,.,14.9,4.0,.C.C.,6133.0,5023.0,565.0
2270864,.,.,0.0,.,.,14.9,4.0,.C.C.,6133.0,5023.0,565.0
2270866,.,.,0.0,.,.,14.9,4.0,.C.C.,6133.0,5023.0,565.0
2270868,.,.,0.0,.,.,14.9,4.0,.C.C.,6133.0,5023.0,565.0
2270870,.,.,0.0,.,.,14.9,4.0,.C.C.,6133.0,5023.0,565.0
2270872,.,.,0.0,.,.,14.9,4.0,.C.C.,6133.0,5023.0,565.0
2270874,.,.,0.0,.,.,14.9,4.0,.C.C.,6133.0,5023.0,565.0
2270876,.,.,0.0,.,.,0.0,4.0,.C.C.,6133.0,5023.0,565.0
2270878,.,.,0.0,.,.,0.0,4.0,.C.C.,6133.0,5023.0,564.9
2270880,.,.,0.0,.,.,0.0,4.0,.C.C.,6133.0,5023.0,564.9
2270882,.,.,0.0,.,.,14.3,4.0,.C..R,6133.0,5023.0,564.9
2270884,.,.,0.0,.,.,14.3,4.0,.C...,6133.0,5023.0,564.9
2495348,.,.,0.0,.,.,0.0,4.0,.C.C.,7292.0,5385.0,577.9
2495350,.,.,0.0,.,.,0.0,4.0,.C.C.,7292.0,5385.0,577.8
2495352,.,.,0.0,.,.,0.0,4.0,.C.C.,7292.0,5385.0,577.8
2495354,.,.,0.0,.,.,0.0,4.0,.C.C.,7292.0,5385.0,577.8
2495356,.,.,0.0,.,.,0.0,4.0,.C.C.,7292.0,5385.0,577.8
2495358,.,.,0.0,.,.,0.0,4.0,.C.C.,7292.0,5385.0,577.8
2495360,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,577.8
2495362,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,577.8
2495364,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,577.9
2495366,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,577.9
2495368,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,577.9
2495370,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,577.9
2495372,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,577.9
2495374,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,577.9
2495376,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,578.0
2495378,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,578.0
2495380,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,578.0
2495382,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,578.0
2495384,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,578.0
2495386,.,.,0.0,.,.,0.0,4.0,.C.C.,7291.0,5386.0,578.0
2495388,.,.,0.0,.,.,0.0,4.0,.C.C.,7290.0,5386.0,578.1
2495390,.,.,0.0,.,.,0.0,4.0,.C.C.,7290.0,5386.0,578.1
2495392,.,.,0.0,.,.,0.0,4.0,.C.C.,7290.0,5386.0,578.1
2495394,.,.,0.0,.,.,0.0,4.0,.C.C.,7290.0,5386.0,578.1
2495396,.,.,0.0,.,.,0.0,4.0,.C.C.,7290.0,5386.0,578.1
2495398,.,.,0.0,.,.,0.0,4.0,.C.C.,7290.0,5386.0,578.1
2495400,.,.,0.0,.,.,0.0,4.0,.C.C.,7290.0,5386.0,578.2
2495402,.,.,0.0,.,.,0.0,4.0,.C.C.,7290.0,5386.0,578.2
2495404,.,.,0.0,.,.,0.0,4.0,.C.C.,7289.0,5386.0,578.1
2495406,.,.,0.0,.,.,0.0,4.0,.C.C.,7289.0,5386.0,578.0
2495408,.,.,0.0,.,.,0.0,4.0,.C.C.,7289.0,5386.0,578.0
2495410,.,.,0.0,.,.,0.0,4.0,.C.C.,7289.0,5386.0,577.9
2495412,.,.,0.0,.,.,0.0,4.0,.C.C.,7289.0,5386.0,577.9
2495414,.,.,0.0,.,.,0.0,4.0,.C.C.,7289.0,5386.0,577.9
2495416,.,.,0.0,.,.,0.0,4.0,.C.C.,7289.0,5386.0,577.8
2495418,.,.,0.0,.,.,0.0,4.0,.C.C.,7289.0,5386.0,577.8
2495420,.,.,0.0,.,.,0.0,4.0,.C.C.,7289.0,5386.0,577.8
2495422,.,.,0.0,.,.,0.0,4.0,.C.C.,7289.0,5386.0,577.8
2495424,.,.,0.0,.,.,0.0,4.0,.C.C.,7289.0,5386.0,577.7
2495426,.,.,0.0,.,.,0.0,4.0,.C.C.,7289.0,5386.0,577.7
2495428,.,.,0.0,.,.,0.0,4.0,.C.C.,7288.0,5386.0,577.7
2495430,.,.,0.0,.,.,0.0,4.0,.C.C.,7288.0,5386.0,577.6
2495432,.,.,0.0,.,.,0.0,4.0,.C.C.,7288.0,5386.0,577.6
2495434,.,.,0.0,.,.,0.0,4.0,.C.C.,7288.0,5386.0,577.6
2495436,.,.,0.0,.,.,0.0,4.0,.C.C.,7288.0,5386.0,577.6
