0,1,2,3,4,5,6,7
2856732,.,.,0.0,.,.,0.0,0.0
2856734,.,.,0.0,.,.,0.0,0.0
2856736,1537.4,512.0,31.4,.,.,0.0,0.0
2856738,1535.1,512.0,31.4,.,.,0.0,0.0
2856740,1528.0,512.0,31.3,.,.,0.0,0.0
2856742,1524.5,512.0,31.3,.,.,0.0,0.0
2856744,1523.5,512.0,31.3,.,.,0.0,0.0
2856746,1529.2,512.0,31.3,.,.,0.0,0.0
2856748,1532.5,512.0,31.2,.,.,0.0,0.0
2856750,1530.2,512.0,31.2,.,.,0.0,0.0
2856752,1531.5,512.0,31.1,.,.,0.0,0.0
2856754,1534.5,512.0,31.1,.,.,0.0,0.0
2856756,1535.9,512.0,31.1,.,.,0.0,0.0
2856758,1538.3,512.0,31.1,.,.,0.0,0.0
2856760,1541.1,512.0,31.0,.,.,0.0,0.0
2856762,1539.1,512.0,31.0,.,.,0.0,0.0
2856764,1537.8,512.0,31.0,.,.,0.0,0.0
2856766,1537.1,512.0,31.0,.,.,0.0,0.0
2856768,1537.7,512.0,30.9,.,.,0.0,0.0
2856770,1543.8,512.0,30.9,.,.,0.0,0.0
2856772,1547.5,512.0,31.0,.,.,0.0,0.0
2856774,1544.7,512.0,30.9,.,.,0.0,0.0
2856776,1540.1,512.0,30.9,.,.,0.0,0.0
2856778,1539.5,512.0,31.0,.,.,0.0,0.0
2856780,1540.2,512.0,31.0,.,.,0.0,0.0
2856782,1539.0,512.0,30.9,.,.,0.0,0.0
2856784,1537.9,512.0,31.0,.,.,0.0,0.0
2856786,1538.1,512.0,31.1,.,.,0.0,0.0
2856788,1538.6,512.0,31.0,.,.,0.0,0.0
2856790,903.7,1250.5,30.9,.,.,0.0,0.0
2856792,1022.0,1845.9,30.9,.,.,0.0,0.0
2856794,1022.4,1847.4,30.9,.,.,0.0,0.0
2856796,1023.3,1846.0,30.9,.,.,0.0,0.0
2856798,1025.1,1844.3,30.9,.,.,0.0,0.0
