msg,blinks_count,blinks_total_duration,blinks_avg_duration,blinks_median_duration,center_dwell_count,center_dwell_duration,center_dwell_avg_duration,center_dwell_median_duration,dispersion_fixations_count,dispersion_fixations_duration,dispersion_fixations_avg_duration,dispersion_fixations_median_duration,center_dispersion_fixations_count,center_dispersion_fixations_duration,center_dispersion_fixations_avg_duration,center_dispersion_fixations_median_duration,saccades_count,saccades_avg_velocity,saccades_median_velocity,total_duration,center_dwell_percentage,dispersion_fixations_percentage,center_dispersion_fixations_percentage,blinks_percentage
0,43,4360.0,101.3953488372093,92.0,152,80456.0,529.3157894736842,26.0,135,85384.0,632.4740740740741,476.0,107,69706.0,651.4579439252336,480.0,471,3512.9787016230316,3049.9999999999545,516041.0,15.723859201338334,16.686959257818838,13.622940855728471,0.8448941072511681
1,10,954.0,95.4,96.0,13,18934.0,1456.4615384615386,712.0,20,18092.0,904.6,756.0,18,17458.0,969.8888888888889,776.0,74,3516.4759989242275,2581.2500000000114,20000.0,99.41195001575134,94.99107424131051,91.66229129476005,4.77
2,28,3380.0,120.71428571428571,92.0,30,54208.0,1806.9333333333334,1320.0,72,52376.0,727.4444444444445,594.0,72,52376.0,727.4444444444445,594.0,236,3565.8743793213744,2856.2499999999886,57728.0,99.74240082431737,96.37153161109885,96.37153161109885,5.855044345898004
3,0,0,-1,-1,1,1002.0,1002.0,1002.0,1,1002.0,1002.0,1002.0,1,1002.0,1002.0,1002.0,0,-1,-1,1002.0,100.0,100.0,100.0,0.0
