0,1,2,3,4,5,6,7
14309790,.,.,0.0,.,.,0.0,4.0
14309792,.,.,0.0,.,.,0.0,4.0
14309794,.,.,0.0,.,.,0.0,4.0
14309796,.,.,0.0,.,.,0.0,4.0
14309798,.,.,0.0,.,.,0.0,4.0
14309800,.,.,0.0,.,.,0.0,4.0
14309802,.,.,0.0,.,.,0.0,4.0
14309804,.,.,0.0,.,.,0.0,4.0
14309806,.,.,0.0,.,.,0.0,4.0
14309808,.,.,0.0,.,.,0.0,4.0
14309810,.,.,0.0,.,.,0.0,4.0
14309812,.,.,0.0,.,.,0.0,4.0
14309814,.,.,0.0,.,.,0.0,4.0
14309816,.,.,0.0,.,.,0.0,4.0
14309818,.,.,0.0,.,.,0.0,4.0
14309820,.,.,0.0,.,.,0.0,4.0
14309822,.,.,0.0,.,.,0.0,4.0
14309824,.,.,0.0,.,.,0.0,4.0
14309826,.,.,0.0,.,.,0.0,4.0
14309828,.,.,0.0,.,.,0.0,4.0
14309830,.,.,0.0,.,.,0.0,4.0
14309832,.,.,0.0,.,.,0.0,4.0
14309834,.,.,0.0,.,.,0.0,4.0
14309836,1023.4,512.0,634.0,.,.,0.0,4.0
14309838,651.6,512.0,651.0,.,.,0.0,4.0
14309840,663.6,512.0,699.0,.,.,0.0,4.0
14309842,682.5,512.0,743.0,.,.,0.0,4.0
14309844,703.8,512.0,786.0,.,.,0.0,4.0
14309846,719.7,512.0,833.0,.,.,0.0,4.0
14309848,736.6,512.0,876.0,.,.,0.0,4.0
14309850,753.6,512.0,914.0,.,.,0.0,4.0
14309852,769.9,512.0,951.0,.,.,0.0,4.0
14309854,785.1,512.0,985.0,.,.,0.0,4.0
14309856,800.6,512.0,1017.0,.,.,0.0,4.0
14309858,805.9,512.0,1053.0,.,.,0.0,4.0
14309860,812.4,512.0,1087.0,.,.,0.0,4.0
14309862,821.0,512.0,1118.0,.,.,0.0,4.0
14309864,829.2,512.0,1148.0,.,.,0.0,4.0
14309866,837.7,512.0,1175.0,.,.,0.0,4.0
14309868,846.6,512.0,1198.0,.,.,0.0,4.0
14309870,854.3,512.0,1221.0,507.7,512.0,1280.0,4.0
14309872,862.0,512.0,1241.0,727.6,512.0,1284.0,4.0
14309874,870.5,512.0,1261.0,764.5,512.0,1307.0,4.0
14309876,876.2,512.0,1283.0,759.3,512.0,1343.0,4.0
14309878,881.7,512.0,1295.0,707.4,512.0,1385.0,4.0
14309880,885.2,512.0,1303.0,783.5,512.0,1405.0,4.0
14309882,889.3,512.0,1317.0,809.4,512.0,1433.0,4.0
14309884,891.8,512.0,1324.0,815.3,512.0,1456.0,4.0
14309886,892.9,512.0,1333.0,832.6,512.0,1478.0,4.0
14309888,894.4,512.0,1340.0,842.4,512.0,1496.0,4.0
14309890,894.5,512.0,1343.0,848.7,512.0,1511.0,4.0
14309892,894.5,512.0,1339.0,853.1,512.0,1521.0,4.0
14309894,893.5,512.0,1336.0,863.2,512.0,1530.0,4.0
14309896,891.6,512.0,1334.0,871.6,512.0,1535.0,4.0
14309898,890.1,512.0,1334.0,875.2,512.0,1536.0,4.0
14309900,888.2,512.0,1334.0,878.3,512.0,1530.0,4.0
14309902,887.0,512.0,1335.0,879.4,512.0,1527.0,4.0
14309904,889.2,512.0,1336.0,878.2,512.0,1525.0,4.0
14309906,890.5,512.0,1336.0,877.2,512.0,1523.0,4.0
14309908,891.9,512.0,1337.0,876.4,512.0,1521.0,4.0
14309910,893.1,512.0,1337.0,875.3,512.0,1520.0,4.0
14309912,893.2,512.0,1337.0,872.0,512.0,1521.0,4.0
14309914,894.2,512.0,1339.0,871.5,512.0,1523.0,4.0
14309916,896.4,512.0,1338.0,872.4,512.0,1524.0,4.0
14309918,897.7,512.0,1334.0,874.5,512.0,1522.0,4.0
14309920,897.4,512.0,1337.0,874.9,512.0,1521.0,4.0
14309922,897.4,512.0,1338.0,874.1,512.0,1519.0,4.0
14309924,898.0,512.0,1336.0,873.8,512.0,1521.0,4.0
14309926,898.5,512.0,1338.0,874.2,512.0,1527.0,4.0
14309928,898.4,512.0,1343.0,874.0,512.0,1526.0,4.0
14309930,896.5,512.0,1337.0,873.8,512.0,1523.0,4.0
14309932,894.6,512.0,1337.0,874.3,512.0,1523.0,4.0
14309934,894.6,512.0,1342.0,874.1,512.0,1523.0,4.0
14309936,896.0,512.0,1342.0,874.5,512.0,1521.0,4.0
14309938,897.2,512.0,1341.0,875.1,512.0,1521.0,4.0
14309940,897.8,512.0,1338.0,876.1,512.0,1519.0,4.0
14309942,899.7,512.0,1335.0,876.9,512.0,1520.0,4.0
14309944,899.6,512.0,1334.0,876.3,512.0,1523.0,4.0
14309946,897.4,512.0,1335.0,874.9,512.0,1524.0,4.0
14309948,896.9,512.0,1336.0,873.5,512.0,1525.0,4.0
14309950,898.8,512.0,1335.0,876.3,512.0,1523.0,4.0
14309952,899.3,512.0,1335.0,876.7,512.0,1521.0,4.0
14309954,897.9,512.0,1339.0,875.5,512.0,1522.0,4.0
14309956,896.9,512.0,1341.0,877.0,512.0,1522.0,4.0
14309958,896.4,512.0,1342.0,877.5,512.0,1522.0,4.0
14309960,896.1,512.0,1342.0,876.6,512.0,1521.0,4.0
14309962,895.9,512.0,1341.0,876.2,512.0,1522.0,4.0
14309964,895.7,512.0,1338.0,877.6,512.0,1521.0,4.0
14309966,895.4,512.0,1337.0,878.1,512.0,1522.0,4.0
14309968,895.0,512.0,1340.0,877.3,512.0,1524.0,4.0
14309970,893.9,512.0,1340.0,877.6,512.0,1524.0,4.0
14309972,894.6,512.0,1342.0,876.8,512.0,1525.0,4.0
14309974,895.1,512.0,1344.0,875.8,512.0,1527.0,4.0
14309976,892.8,512.0,1345.0,875.6,512.0,1528.0,4.0
14309978,890.6,512.0,1345.0,875.5,512.0,1527.0,4.0
14309980,890.3,512.0,1343.0,874.7,512.0,1529.0,4.0
14309982,891.3,512.0,1341.0,875.1,512.0,1531.0,4.0
14309984,892.6,512.0,1340.0,875.4,512.0,1531.0,4.0
14309986,892.7,512.0,1340.0,875.6,512.0,1530.0,4.0
14309988,893.5,512.0,1341.0,876.7,512.0,1528.0,4.0
14309990,892.2,512.0,1344.0,875.9,512.0,1528.0,4.0
14309992,889.8,512.0,1345.0,875.2,512.0,1531.0,4.0
14309994,889.7,512.0,1341.0,876.6,512.0,1530.0,4.0
14309996,890.7,512.0,1339.0,876.2,512.0,1529.0,4.0
14309998,890.9,512.0,1341.0,874.4,512.0,1528.0,4.0
14310000,889.8,512.0,1341.0,874.0,512.0,1527.0,4.0
14310002,889.1,512.0,1340.0,872.7,512.0,1530.0,4.0
14310004,889.5,512.0,1341.0,871.9,512.0,1531.0,4.0
14310006,889.7,512.0,1342.0,872.3,512.0,1533.0,4.0
14310008,889.3,512.0,1341.0,872.9,512.0,1533.0,4.0
14310010,888.2,512.0,1343.0,872.2,512.0,1532.0,4.0
14310012,887.9,512.0,1344.0,869.6,512.0,1532.0,4.0
14310014,889.2,512.0,1344.0,868.6,512.0,1531.0,4.0
14310016,889.6,512.0,1344.0,869.7,512.0,1530.0,4.0
14310018,887.9,512.0,1345.0,868.9,512.0,1529.0,4.0
14310020,888.3,512.0,1343.0,868.4,512.0,1528.0,4.0
14310022,889.0,512.0,1343.0,869.7,512.0,1527.0,4.0
14310024,888.9,512.0,1344.0,869.3,512.0,1527.0,4.0
14310026,888.7,512.0,1345.0,868.9,512.0,1528.0,4.0
14310028,889.0,512.0,1345.0,869.0,512.0,1530.0,4.0
14310030,889.2,512.0,1345.0,867.8,512.0,1527.0,4.0
14310032,888.9,512.0,1348.0,867.0,512.0,1527.0,4.0
14310034,889.0,512.0,1349.0,865.6,512.0,1530.0,4.0
14310036,888.0,512.0,1348.0,867.8,512.0,1529.0,4.0
14310038,886.5,512.0,1349.0,867.8,512.0,1528.0,4.0
14310040,886.7,512.0,1350.0,867.2,512.0,1528.0,4.0
14310042,887.6,512.0,1351.0,867.2,512.0,1531.0,4.0
14310044,886.8,512.0,1352.0,866.3,512.0,1532.0,4.0
14310046,886.2,512.0,1354.0,866.3,512.0,1532.0,4.0
14310048,887.2,512.0,1353.0,866.2,512.0,1532.0,4.0
14310050,887.6,512.0,1351.0,864.1,512.0,1532.0,4.0
14310052,887.3,512.0,1351.0,864.9,512.0,1531.0,4.0
14310054,886.6,512.0,1351.0,864.3,512.0,1532.0,4.0
14310056,885.0,512.0,1352.0,865.2,512.0,1532.0,4.0
14310058,884.3,512.0,1353.0,867.0,512.0,1533.0,4.0
14310060,883.2,512.0,1354.0,866.7,512.0,1537.0,4.0
14310062,882.4,512.0,1354.0,865.5,512.0,1540.0,4.0
14310064,883.3,512.0,1352.0,865.1,512.0,1540.0,4.0
14310066,883.5,512.0,1355.0,865.9,512.0,1539.0,4.0
14310068,883.1,512.0,1357.0,866.6,512.0,1538.0,4.0
14310070,883.0,512.0,1355.0,866.2,512.0,1539.0,4.0
14310072,883.2,512.0,1355.0,865.9,512.0,1539.0,4.0
14310074,882.8,512.0,1356.0,866.0,512.0,1537.0,4.0
14310076,883.3,512.0,1355.0,866.3,512.0,1537.0,4.0
14310078,885.3,512.0,1355.0,866.2,512.0,1538.0,4.0
14310080,886.4,512.0,1355.0,864.5,512.0,1540.0,4.0
14310082,885.6,512.0,1356.0,864.6,512.0,1542.0,4.0
14310084,884.6,512.0,1361.0,866.7,512.0,1542.0,4.0
14310086,883.7,512.0,1363.0,866.3,512.0,1545.0,4.0
14310088,883.8,512.0,1365.0,865.8,512.0,1546.0,4.0
14310090,885.1,512.0,1366.0,866.1,512.0,1547.0,4.0
14310092,883.0,512.0,1366.0,867.4,512.0,1547.0,4.0
14310094,882.6,512.0,1367.0,867.9,512.0,1547.0,4.0
14310096,882.9,512.0,1368.0,868.9,512.0,1547.0,4.0
14310098,883.7,512.0,1370.0,868.4,512.0,1547.0,4.0
14310100,883.7,512.0,1370.0,868.3,512.0,1547.0,4.0
14310102,883.2,512.0,1371.0,869.8,512.0,1548.0,4.0
14310104,882.7,512.0,1369.0,869.8,512.0,1548.0,4.0
14310106,882.7,512.0,1370.0,868.7,512.0,1548.0,4.0
14310108,883.8,512.0,1371.0,867.6,512.0,1549.0,4.0
14310110,883.8,512.0,1371.0,868.2,512.0,1550.0,4.0
14310112,883.9,512.0,1372.0,869.4,512.0,1552.0,4.0
14310114,884.5,512.0,1372.0,869.4,512.0,1551.0,4.0
14310116,885.7,512.0,1371.0,869.9,512.0,1550.0,4.0
14310118,885.6,512.0,1375.0,869.8,512.0,1550.0,4.0
14310120,885.1,512.0,1376.0,869.0,512.0,1552.0,4.0
14310122,883.6,512.0,1375.0,869.0,512.0,1552.0,4.0
14310124,883.8,512.0,1373.0,869.0,512.0,1550.0,4.0
14310126,884.7,512.0,1373.0,869.0,512.0,1549.0,4.0
14310128,885.5,512.0,1373.0,868.5,512.0,1550.0,4.0
14310130,885.6,512.0,1375.0,867.9,512.0,1552.0,4.0
14310132,885.3,512.0,1375.0,870.4,512.0,1553.0,4.0
14310134,885.0,512.0,1375.0,870.5,512.0,1553.0,4.0
14310136,884.7,512.0,1375.0,868.4,512.0,1553.0,4.0
14310138,886.9,512.0,1378.0,869.7,512.0,1554.0,4.0
14310140,888.6,512.0,1379.0,870.0,512.0,1554.0,4.0
14310142,886.5,512.0,1378.0,869.1,512.0,1553.0,4.0
14310144,886.1,512.0,1379.0,869.1,512.0,1553.0,4.0
14310146,886.6,512.0,1377.0,870.1,512.0,1552.0,4.0
14310148,886.5,512.0,1378.0,871.1,512.0,1551.0,4.0
14310150,885.1,512.0,1379.0,870.6,512.0,1551.0,4.0
14310152,885.4,512.0,1380.0,869.9,512.0,1553.0,4.0
14310154,885.7,512.0,1380.0,868.4,512.0,1554.0,4.0
14310156,885.8,512.0,1376.0,869.2,512.0,1552.0,4.0
14310158,885.6,512.0,1376.0,869.8,512.0,1551.0,4.0
14310160,885.5,512.0,1380.0,868.5,512.0,1552.0,4.0
14310162,886.5,512.0,1383.0,868.5,512.0,1557.0,4.0
14310164,887.1,512.0,1380.0,869.5,512.0,1559.0,4.0
14310166,886.2,512.0,1380.0,869.1,512.0,1559.0,4.0
14310168,886.9,512.0,1382.0,869.5,512.0,1555.0,4.0
