0,1,2,3,4,5,6,7
1901960,1037.1,512.0,40.5,1096.7,512.0,36.9,0.0
1901962,1037.5,512.0,40.5,1099.9,512.0,36.9,0.0
1901964,1037.9,512.0,40.4,1097.3,512.0,36.9,0.0
1901966,1038.7,512.0,40.4,1095.0,512.0,36.9,0.0
1901968,1037.9,512.0,40.4,1098.0,512.0,36.9,0.0
1901970,1037.1,512.0,40.4,1100.2,512.0,36.9,0.0
1901972,1037.1,512.0,40.4,1098.5,512.0,36.9,0.0
1901974,1036.1,512.0,40.4,1097.2,512.0,36.9,0.0
1901976,1033.7,512.0,40.4,1098.6,512.0,36.9,0.0
1901978,1033.0,512.0,40.4,1098.7,512.0,36.9,0.0
1901980,1034.5,512.0,40.4,1098.4,512.0,36.9,0.0
1901982,1035.3,512.0,40.4,1098.5,512.0,36.9,0.0
1901984,1034.4,512.0,40.4,1098.3,512.0,36.9,0.0
1901986,1034.0,512.0,40.5,1098.5,512.0,36.9,0.0
1901988,1033.4,512.0,40.5,1098.5,512.0,36.9,0.0
1901990,1032.4,512.0,40.4,1097.6,512.0,36.9,0.0
1901992,1031.4,512.0,40.5,1098.1,512.0,36.9,0.0
1901994,1030.5,512.0,40.5,1099.3,512.0,36.9,0.0
1901996,1031.7,512.0,40.5,1100.4,512.0,36.9,0.0
1901998,1032.9,512.0,40.5,1099.5,512.0,36.9,0.0
1902000,1033.7,512.0,40.5,1099.0,512.0,36.9,0.0
1902002,1034.7,512.0,40.5,1097.7,512.0,37.0,0.0
1902004,1034.7,512.0,40.5,1096.9,512.0,37.0,0.0
1902006,1033.9,512.0,40.5,1096.9,512.0,37.0,0.0
1902008,1032.8,512.0,40.5,1096.9,512.0,37.0,0.0
1902010,1031.3,512.0,40.5,1096.8,512.0,37.0,0.0
1902012,1031.0,512.0,40.5,1096.1,512.0,37.0,0.0
1902014,1032.2,512.0,40.5,1096.1,512.0,37.1,0.0
1902016,1032.3,512.0,40.5,1096.1,512.0,37.0,0.0
1902018,1032.4,512.0,40.6,1096.5,512.0,37.1,0.0
1902020,1031.3,512.0,40.6,1097.2,512.0,37.1,0.0
1902022,1030.8,512.0,40.6,1100.6,512.0,37.0,0.0
1902024,1030.1,512.0,40.6,1100.9,512.0,37.0,0.0
1902026,1030.5,512.0,40.6,1098.3,512.0,37.0,0.0
1902028,1030.4,512.0,40.6,1098.9,512.0,37.0,0.0
1902030,1029.5,512.0,40.6,1098.1,512.0,37.0,0.0
1902032,1029.6,512.0,40.6,1098.2,512.0,37.0,0.0
1902034,1028.7,512.0,40.6,1099.4,512.0,37.0,0.0
1902036,1027.2,512.0,40.6,1099.8,512.0,37.1,0.0
1902038,1027.3,512.0,40.6,1099.3,512.0,37.1,0.0
1902040,1027.5,512.0,40.6,1098.7,512.0,37.2,0.0
