0,1,2,3,4,5,6,7
5870887,.,.,0.0,1072.9,512.0,36.6,0.0
5870889,.,.,0.0,1074.3,512.0,36.6,0.0
5870891,.,.,0.0,1074.8,512.0,36.7,0.0
5870893,.,.,0.0,1075.3,512.0,36.7,0.0
5870895,.,.,0.0,1076.9,512.0,36.7,0.0
5870897,.,.,0.0,1077.6,512.0,36.7,0.0
5870899,.,.,0.0,1076.0,512.0,36.6,0.0
5870901,.,.,0.0,1074.2,512.0,36.6,0.0
5870903,.,.,0.0,1073.6,512.0,36.6,0.0
5870905,.,.,0.0,1071.1,512.0,36.6,0.0
5870907,.,.,0.0,1071.0,512.0,36.6,0.0
5870909,.,.,0.0,1073.4,512.0,36.6,0.0
5870911,.,.,0.0,1073.5,512.0,36.6,0.0
5870913,.,.,0.0,1072.4,512.0,36.5,0.0
5870915,.,.,0.0,1071.8,512.0,36.6,0.0
5870917,.,.,0.0,1071.9,512.0,36.6,0.0
5870919,.,.,0.0,1074.1,512.0,36.5,0.0
5870921,.,.,0.0,1073.2,512.0,36.5,0.0
5870923,.,.,0.0,1072.9,512.0,36.5,0.0
5870925,.,.,0.0,1074.0,512.0,36.4,0.0
5870927,.,.,0.0,1073.3,512.0,36.5,0.0
5870929,.,.,0.0,1075.1,512.0,36.5,0.0
5870931,.,.,0.0,1077.3,512.0,36.5,0.0
5870933,.,.,0.0,1075.5,512.0,36.4,0.0
5870935,.,.,0.0,1075.3,512.0,36.4,0.0
5870937,.,.,0.0,1075.7,512.0,36.5,0.0
5870939,.,.,0.0,1075.7,512.0,36.5,0.0
5870941,.,.,0.0,1076.0,512.0,36.4,0.0
5870943,.,.,0.0,1077.7,512.0,36.4,0.0
5870945,.,.,0.0,1078.3,512.0,36.3,0.0
5870947,.,.,0.0,1077.5,512.0,36.3,0.0
5870949,.,.,0.0,1075.1,512.0,36.3,0.0
5870951,.,.,0.0,1074.5,512.0,36.3,0.0
5870953,.,.,0.0,1074.4,512.0,36.3,0.0
5870955,.,.,0.0,1074.6,512.0,36.3,0.0
5870957,.,.,0.0,1075.0,512.0,36.3,0.0
5870959,.,.,0.0,1075.1,512.0,36.3,0.0
5870961,.,.,0.0,1075.1,512.0,36.3,0.0
5870963,.,.,0.0,1075.0,512.0,36.3,0.0
5870965,.,.,0.0,1073.7,512.0,36.4,0.0
5870967,.,.,0.0,1071.2,512.0,36.4,0.0
5870969,.,.,0.0,1071.4,512.0,36.3,0.0
5870971,.,.,0.0,1074.4,512.0,36.2,0.0
5870973,.,.,0.0,1075.2,512.0,36.2,0.0
5870975,.,.,0.0,1076.2,512.0,36.3,0.0
5870977,.,.,0.0,1076.5,512.0,36.3,0.0
5870979,.,.,0.0,1075.1,512.0,36.2,0.0
5870981,.,.,0.0,1075.0,512.0,36.1,0.0
5870983,.,.,0.0,1074.7,512.0,36.2,0.0
5870985,.,.,0.0,1074.1,512.0,36.2,0.0
5870987,.,.,0.0,1073.8,512.0,36.2,0.0
5870989,.,.,0.0,1074.7,512.0,36.2,0.0
5870991,.,.,0.0,1073.4,512.0,36.2,0.0
5870993,.,.,0.0,1073.8,512.0,36.3,0.0
5870995,.,.,0.0,1072.6,512.0,36.3,0.0
5870997,.,.,0.0,1071.9,512.0,36.3,0.0
5870999,.,.,0.0,1073.1,512.0,36.3,0.0
5871001,.,.,0.0,1074.1,512.0,36.3,0.0
5871003,.,.,0.0,1072.5,512.0,36.2,0.0
5871005,.,.,0.0,1070.1,512.0,36.2,0.0
5871007,.,.,0.0,1069.6,512.0,36.2,0.0
5871009,.,.,0.0,1071.0,512.0,36.2,0.0
5871011,.,.,0.0,1072.8,512.0,36.2,0.0
5871013,.,.,0.0,1073.1,512.0,36.1,0.0
5871015,.,.,0.0,1073.4,512.0,36.1,0.0
5871017,.,.,0.0,1074.1,512.0,36.1,0.0
5871019,.,.,0.0,1073.9,512.0,36.2,0.0
5871021,.,.,0.0,1073.8,512.0,36.2,0.0
5871023,.,.,0.0,1074.4,512.0,36.2,0.0
5871025,.,.,0.0,1074.5,512.0,36.1,0.0
5871027,.,.,0.0,1074.4,512.0,36.1,0.0
5871029,.,.,0.0,1073.5,512.0,36.2,0.0
5871031,.,.,0.0,1073.1,512.0,36.1,0.0
5871033,.,.,0.0,1071.9,512.0,36.1,0.0
5871035,.,.,0.0,1072.3,512.0,36.1,0.0
5871037,.,.,0.0,1072.8,512.0,36.1,0.0
5871039,.,.,0.0,1072.6,512.0,36.1,0.0
5871041,.,.,0.0,1073.0,512.0,36.2,0.0
5871043,.,.,0.0,1073.5,512.0,36.2,0.0
5871045,.,.,0.0,1075.7,512.0,36.1,0.0
5871047,.,.,0.0,1079.9,512.0,36.1,0.0
5871049,.,.,0.0,1077.3,512.0,36.1,0.0
5871051,.,.,0.0,1075.7,512.0,36.1,0.0
5871053,.,.,0.0,1076.6,512.0,36.1,0.0
5871055,.,.,0.0,1076.6,512.0,36.1,0.0
5871057,.,.,0.0,1076.0,512.0,36.2,0.0
5871059,.,.,0.0,1075.9,512.0,36.1,0.0
5871061,.,.,0.0,1075.9,512.0,36.1,0.0
5871063,.,.,0.0,1075.6,512.0,36.1,0.0
5871065,.,.,0.0,1076.1,512.0,36.1,0.0
5871067,.,.,0.0,1076.3,512.0,36.2,0.0
5871069,.,.,0.0,1075.8,512.0,36.2,0.0
5871071,.,.,0.0,1074.6,512.0,36.2,0.0
