0,1,2,3,4,5,6,7
10806844,720.3,512.0,717.0,789.1,512.0,514.0,4.0
10806846,719.0,512.0,716.0,787.0,512.0,515.0,4.0
10806848,718.2,512.0,713.0,785.5,512.0,518.0,4.0
10806850,718.4,512.0,712.0,784.7,512.0,517.0,4.0
10806852,718.5,512.0,714.0,784.8,512.0,520.0,4.0
10806854,720.0,512.0,721.0,785.2,512.0,520.0,4.0
10806856,721.9,512.0,717.0,787.0,512.0,521.0,4.0
10806858,724.8,512.0,717.0,787.0,512.0,522.0,4.0
10806860,725.3,512.0,724.0,786.5,512.0,522.0,4.0
10806862,721.8,512.0,726.0,785.3,512.0,521.0,4.0
10806864,721.4,512.0,721.0,781.9,512.0,521.0,4.0
10806866,722.3,512.0,719.0,780.5,512.0,521.0,4.0
10806868,722.8,512.0,718.0,779.9,512.0,518.0,4.0
10806870,723.5,512.0,717.0,785.9,512.0,518.0,4.0
10806872,727.3,512.0,717.0,790.2,512.0,520.0,4.0
10806874,737.0,512.0,718.0,795.2,512.0,518.0,4.0
10806876,756.3,512.0,718.0,806.7,512.0,518.0,4.0
10806878,779.3,512.0,720.0,823.0,512.0,521.0,4.0
10806880,801.2,512.0,720.0,843.1,512.0,520.0,4.0
10806882,822.9,512.0,718.0,864.2,512.0,517.0,4.0
10806884,837.8,512.0,718.0,883.7,512.0,517.0,4.0
10806886,866.9,512.0,716.0,899.7,512.0,518.0,4.0
10806888,879.2,512.0,716.0,909.2,512.0,519.0,4.0
10806890,888.2,512.0,717.0,925.3,512.0,518.0,4.0
10806892,915.5,512.0,716.0,943.1,512.0,517.0,4.0
10806894,935.8,512.0,716.0,954.0,512.0,521.0,4.0
10806896,955.8,512.0,716.0,972.2,512.0,523.0,4.0
10806898,982.8,512.0,712.0,995.5,512.0,516.0,4.0
10806900,1001.9,512.0,711.0,1012.5,512.0,516.0,4.0
10806902,1010.3,512.0,716.0,1028.1,512.0,520.0,4.0
10806904,1016.0,512.0,716.0,1043.1,512.0,520.0,4.0
10806906,1013.8,512.0,716.0,1047.6,512.0,520.0,4.0
10806908,1010.5,512.0,717.0,1046.3,512.0,517.0,4.0
10806910,1002.8,512.0,718.0,1039.9,512.0,516.0,4.0
10806912,992.0,512.0,718.0,1029.3,512.0,516.0,4.0
10806914,981.9,512.0,718.0,1016.9,512.0,520.0,4.0
10806916,983.4,512.0,717.0,1014.2,512.0,523.0,4.0
10806918,983.8,512.0,717.0,1018.4,512.0,521.0,4.0
10806920,984.3,512.0,723.0,1019.5,512.0,522.0,4.0
10806922,984.0,512.0,725.0,1019.9,512.0,523.0,4.0
10806924,983.2,512.0,726.0,1019.4,512.0,522.0,4.0
10806926,984.0,512.0,723.0,1019.0,512.0,518.0,4.0
10806928,984.2,512.0,722.0,1018.5,512.0,515.0,4.0
10806930,983.9,512.0,725.0,1019.2,512.0,517.0,4.0
10806932,983.6,512.0,728.0,1019.2,512.0,519.0,4.0
10806934,982.3,512.0,729.0,1018.9,512.0,518.0,4.0
10806936,981.4,512.0,729.0,1017.9,512.0,519.0,4.0
10806938,980.9,512.0,727.0,1020.1,512.0,520.0,4.0
10806940,980.4,512.0,728.0,1021.7,512.0,520.0,4.0
10806942,981.0,512.0,734.0,1019.5,512.0,521.0,4.0
10806944,982.3,512.0,737.0,1020.4,512.0,520.0,4.0
10806946,980.4,512.0,737.0,1021.9,512.0,520.0,4.0
10806948,978.1,512.0,737.0,1021.7,512.0,520.0,4.0
10806950,978.4,512.0,736.0,1022.5,512.0,519.0,4.0
10806952,976.8,512.0,733.0,1020.2,512.0,518.0,4.0
10806954,975.1,512.0,734.0,1022.0,512.0,519.0,4.0
10806956,971.5,512.0,739.0,1022.2,512.0,520.0,4.0
10806958,972.7,512.0,737.0,1023.1,512.0,520.0,4.0
10806960,977.4,512.0,736.0,1023.4,512.0,521.0,4.0
10806962,974.8,512.0,741.0,1022.3,512.0,520.0,4.0
10806964,968.4,512.0,741.0,1018.2,512.0,522.0,4.0
10806966,969.2,512.0,741.0,1019.7,512.0,521.0,4.0
10806968,976.4,512.0,740.0,1021.2,512.0,519.0,4.0
10806970,981.2,512.0,737.0,1020.6,512.0,519.0,4.0
10806972,978.3,512.0,736.0,1021.1,512.0,522.0,4.0
10806974,975.8,512.0,738.0,1020.3,512.0,522.0,4.0
10806976,973.9,512.0,738.0,1019.6,512.0,521.0,4.0
10806978,973.5,512.0,737.0,1020.5,512.0,520.0,4.0
10806980,973.8,512.0,739.0,1021.0,512.0,520.0,4.0
10806982,974.6,512.0,742.0,1018.3,512.0,520.0,4.0
10806984,975.4,512.0,741.0,1019.3,512.0,519.0,4.0
10806986,975.6,512.0,740.0,1020.8,512.0,518.0,4.0
10806988,976.4,512.0,740.0,1019.8,512.0,518.0,4.0
10806990,976.7,512.0,740.0,1018.2,512.0,521.0,4.0
10806992,970.0,512.0,742.0,1017.7,512.0,522.0,4.0
10806994,962.4,512.0,743.0,1018.6,512.0,522.0,4.0
10806996,961.8,512.0,742.0,1018.8,512.0,522.0,4.0
10806998,967.0,512.0,741.0,1018.7,512.0,524.0,4.0
10807000,972.8,512.0,741.0,1018.3,512.0,525.0,4.0
10807002,975.0,512.0,742.0,1017.5,512.0,523.0,4.0
10807004,973.7,512.0,743.0,1016.1,512.0,526.0,4.0
10807006,972.7,512.0,744.0,1014.8,512.0,530.0,4.0
10807008,975.2,512.0,743.0,1014.3,512.0,528.0,4.0
10807010,979.0,512.0,743.0,1012.8,512.0,522.0,4.0
10807012,976.9,512.0,741.0,1012.6,512.0,526.0,4.0
10807014,974.0,512.0,738.0,1013.3,512.0,528.0,4.0
10807016,973.0,512.0,739.0,1014.0,512.0,528.0,4.0
10807018,971.3,512.0,741.0,1013.3,512.0,525.0,4.0
10807020,970.2,512.0,740.0,1014.7,512.0,525.0,4.0
10807022,971.2,512.0,738.0,1017.2,512.0,525.0,4.0
10807024,971.8,512.0,738.0,1017.4,512.0,527.0,4.0
10807026,970.9,512.0,739.0,1017.7,512.0,528.0,4.0
10807028,971.6,512.0,741.0,1016.4,512.0,528.0,4.0
10807030,972.5,512.0,741.0,1014.5,512.0,530.0,4.0
10807032,972.0,512.0,741.0,1012.9,512.0,530.0,4.0
10807034,969.3,512.0,740.0,1012.2,512.0,530.0,4.0
10807036,966.0,512.0,740.0,1016.8,512.0,530.0,4.0
10807038,969.9,512.0,739.0,1017.4,512.0,529.0,4.0
10807040,972.4,512.0,740.0,1016.8,512.0,527.0,4.0
10807042,971.9,512.0,738.0,1015.9,512.0,526.0,4.0
10807044,969.6,512.0,735.0,1015.1,512.0,528.0,4.0
10807046,970.3,512.0,737.0,1014.6,512.0,530.0,4.0
10807048,974.0,512.0,737.0,1017.0,512.0,530.0,4.0
10807050,972.7,512.0,735.0,1016.5,512.0,531.0,4.0
10807052,972.0,512.0,733.0,1015.9,512.0,532.0,4.0
10807054,974.6,512.0,733.0,1016.2,512.0,530.0,4.0
10807056,972.9,512.0,737.0,1015.8,512.0,528.0,4.0
10807058,970.0,512.0,740.0,1014.6,512.0,530.0,4.0
10807060,970.2,512.0,739.0,1016.0,512.0,535.0,4.0
10807062,972.7,512.0,739.0,1016.4,512.0,532.0,4.0
10807064,978.9,512.0,739.0,1016.3,512.0,531.0,4.0
10807066,979.1,512.0,737.0,1014.7,512.0,530.0,4.0
10807068,972.4,512.0,738.0,1013.0,512.0,530.0,4.0
10807070,967.9,512.0,740.0,1009.6,512.0,529.0,4.0
10807072,970.2,512.0,743.0,1010.5,512.0,530.0,4.0
10807074,971.4,512.0,744.0,1010.6,512.0,535.0,4.0
10807076,966.7,512.0,743.0,1011.5,512.0,535.0,4.0
10807078,970.3,512.0,740.0,1012.6,512.0,531.0,4.0
10807080,972.8,512.0,739.0,1016.3,512.0,530.0,4.0
10807082,968.3,512.0,740.0,1017.3,512.0,531.0,4.0
10807084,972.9,512.0,744.0,1012.3,512.0,532.0,4.0
10807086,975.4,512.0,739.0,1014.1,512.0,529.0,4.0
10807088,975.0,512.0,736.0,1012.1,512.0,530.0,4.0
10807090,970.8,512.0,738.0,1009.5,512.0,532.0,4.0
10807092,969.6,512.0,745.0,1009.6,512.0,532.0,4.0
10807094,971.1,512.0,744.0,1009.2,512.0,532.0,4.0
10807096,973.1,512.0,742.0,1009.9,512.0,533.0,4.0
10807098,969.6,512.0,742.0,1007.9,512.0,534.0,4.0
10807100,965.4,512.0,744.0,1009.3,512.0,532.0,4.0
10807102,964.4,512.0,741.0,1014.3,512.0,530.0,4.0
10807104,968.7,512.0,739.0,1014.4,512.0,531.0,4.0
10807106,972.0,512.0,740.0,1012.3,512.0,532.0,4.0
10807108,972.3,512.0,741.0,1013.7,512.0,533.0,4.0
10807110,973.2,512.0,740.0,1012.9,512.0,534.0,4.0
