0,1,2,3,4,5,6,7
4293388,751.1,512.0,280.0,756.6,512.0,273.0,4.0,.....,5386.0,2354.0,558.3
4293390,750.9,512.0,281.0,756.2,512.0,274.0,4.0,.....,5386.0,2355.0,558.3
4293392,750.9,512.0,281.0,756.1,512.0,274.0,4.0,.....,5387.0,2355.0,558.3
4293394,750.8,512.0,282.0,756.4,512.0,275.0,4.0,.....,5387.0,2355.0,558.3
4293396,750.5,512.0,282.0,756.7,512.0,275.0,4.0,.....,5388.0,2356.0,558.4
4293398,750.2,512.0,282.0,757.0,512.0,276.0,4.0,.....,5389.0,2356.0,558.4
4293400,749.7,512.0,283.0,757.3,512.0,277.0,4.0,.....,5390.0,2356.0,558.4
4293402,749.3,512.0,283.0,757.5,512.0,277.0,4.0,.....,5390.0,2356.0,558.4
4293404,748.9,512.0,283.0,757.8,512.0,277.0,4.0,.....,5391.0,2357.0,558.4
4293406,748.4,512.0,283.0,757.7,512.0,278.0,4.0,.....,5392.0,2357.0,558.5
4293408,748.0,512.0,283.0,757.3,512.0,278.0,4.0,.....,5392.0,2357.0,558.5
4293410,747.7,512.0,283.0,757.1,512.0,278.0,4.0,.....,5393.0,2357.0,558.5
4293412,747.3,512.0,283.0,757.3,512.0,279.0,4.0,.....,5393.0,2358.0,558.5
4293414,747.0,512.0,283.0,757.5,512.0,279.0,4.0,.....,5395.0,2358.0,558.5
4293416,746.6,512.0,283.0,757.8,512.0,279.0,4.0,.....,5395.0,2358.0,558.6
4293418,746.2,512.0,283.0,757.9,512.0,280.0,4.0,.....,5396.0,2358.0,558.6
4293420,745.8,512.0,283.0,757.6,512.0,280.0,4.0,.....,5396.0,2359.0,558.7
4293422,745.2,512.0,283.0,757.2,512.0,280.0,4.0,.....,5397.0,2359.0,558.7
4293424,744.6,512.0,284.0,756.7,512.0,280.0,4.0,.....,5398.0,2359.0,558.8
4293426,744.0,512.0,284.0,755.8,512.0,280.0,4.0,.....,5398.0,2359.0,558.8
4293428,743.3,512.0,285.0,755.1,512.0,281.0,4.0,.....,5399.0,2360.0,558.7
4293430,742.8,512.0,285.0,754.5,512.0,281.0,4.0,.....,5400.0,2360.0,558.7
4293432,742.6,512.0,286.0,754.2,512.0,281.0,4.0,.....,5400.0,2360.0,558.7
4293434,742.7,512.0,286.0,754.6,512.0,281.0,4.0,.....,5401.0,2360.0,558.7
4293436,743.0,512.0,287.0,755.1,512.0,281.0,4.0,.....,5402.0,2361.0,558.8
4293438,743.5,512.0,287.0,755.5,512.0,281.0,4.0,.....,5402.0,2361.0,558.8
4293440,744.4,512.0,287.0,756.0,512.0,282.0,4.0,.....,5403.0,2361.0,558.8
4293442,745.2,512.0,287.0,756.3,512.0,282.0,4.0,.....,5404.0,2361.0,558.9
4293444,745.8,512.0,287.0,756.6,512.0,283.0,4.0,.....,5404.0,2362.0,558.9
4293446,746.4,512.0,287.0,757.0,512.0,283.0,4.0,.....,5405.0,2362.0,558.9
4293448,747.0,512.0,287.0,757.1,512.0,284.0,4.0,.....,5406.0,2362.0,559.0
4293450,746.5,512.0,287.0,757.3,512.0,285.0,4.0,.....,5406.0,2362.0,559.0
4293452,746.0,512.0,288.0,757.3,512.0,285.0,4.0,.....,5407.0,2363.0,559.0
4293454,745.1,512.0,288.0,757.4,512.0,286.0,4.0,.....,5408.0,2363.0,559.0
4293456,744.1,512.0,288.0,757.5,512.0,286.0,4.0,.....,5408.0,2363.0,559.0
4293458,743.2,512.0,289.0,757.9,512.0,287.0,4.0,.....,5409.0,2363.0,559.0
4293460,742.6,512.0,289.0,758.4,512.0,287.0,4.0,.....,5410.0,2364.0,559.0
4293462,742.0,512.0,289.0,758.8,512.0,287.0,4.0,.....,5410.0,2364.0,559.1
4293464,742.2,512.0,290.0,759.1,512.0,288.0,4.0,.....,5411.0,2364.0,559.1
4293466,742.3,512.0,290.0,759.3,512.0,288.0,4.0,.....,5412.0,2365.0,559.1
4293468,742.4,512.0,290.0,759.4,512.0,288.0,4.0,.....,5412.0,2365.0,559.1
4293470,742.7,512.0,290.0,759.3,512.0,288.0,4.0,.....,5413.0,2365.0,559.1
4293472,743.4,512.0,290.0,758.9,512.0,288.0,4.0,.....,5414.0,2365.0,559.1
4293474,744.6,512.0,290.0,758.5,512.0,288.0,4.0,.....,5414.0,2366.0,559.1
4293476,745.7,512.0,290.0,758.2,512.0,288.0,4.0,.....,5415.0,2366.0,559.1
4293478,746.9,512.0,291.0,758.1,512.0,289.0,4.0,.....,5415.0,2366.0,559.1
