0,1,2,3,4,5,6,7
3269162,1017.4,512.0,39.9,1014.8,512.0,39.2,0.0
3269164,1018.4,512.0,39.9,1014.5,512.0,39.2,0.0
3269166,1017.9,512.0,39.9,1014.6,512.0,39.2,0.0
3269168,1017.7,512.0,39.9,1015.2,512.0,39.2,0.0
3269170,1018.0,512.0,39.9,1016.0,512.0,39.2,0.0
3269172,1017.8,512.0,39.9,1016.9,512.0,39.2,0.0
3269174,1017.3,512.0,39.9,1017.8,512.0,39.2,0.0
3269176,1017.2,512.0,39.9,1017.0,512.0,39.2,0.0
3269178,1016.4,512.0,40.0,1017.3,512.0,39.3,0.0
3269180,1015.5,512.0,40.0,1018.9,512.0,39.3,0.0
3269182,1014.8,512.0,40.0,1017.9,512.0,39.3,0.0
3269184,1015.1,512.0,40.0,1016.4,512.0,39.3,0.0
3269186,1015.3,512.0,40.0,1015.8,512.0,39.3,0.0
3269188,1015.1,512.0,40.0,1014.7,512.0,39.4,0.0
3269190,1016.9,512.0,40.0,1012.8,512.0,39.4,0.0
3269192,1016.5,512.0,40.1,1014.5,512.0,39.4,0.0
3269194,1015.4,512.0,40.2,1016.8,512.0,39.4,0.0
3269196,1015.5,512.0,40.2,1016.8,512.0,39.4,0.0
3269198,1015.5,512.0,40.2,1016.0,512.0,39.4,0.0
3269200,1014.0,512.0,40.2,1015.7,512.0,39.5,0.0
3269202,1013.0,512.0,40.2,1017.1,512.0,39.5,0.0
3269204,1014.5,512.0,40.2,1018.1,512.0,39.5,0.0
3269206,1015.2,512.0,40.2,1017.4,512.0,39.5,0.0
3269208,1015.5,512.0,40.2,1016.1,512.0,39.5,0.0
3269210,1014.9,512.0,40.3,1014.2,512.0,39.5,0.0
3269212,1015.0,512.0,40.3,1013.2,512.0,39.6,0.0
3269214,1015.3,512.0,40.3,1013.8,512.0,39.6,0.0
3269216,1014.2,512.0,40.3,1014.4,512.0,39.6,0.0
3269218,1012.8,512.0,40.3,1014.3,512.0,39.6,0.0
3269220,1011.6,512.0,40.3,1015.5,512.0,39.6,0.0
3269222,1009.9,512.0,40.3,1015.8,512.0,39.7,0.0
3269224,1010.7,512.0,40.3,1015.2,512.0,39.7,0.0
3269226,1011.5,512.0,40.3,1014.3,512.0,39.7,0.0
3269228,1012.0,512.0,40.4,1014.7,512.0,39.7,0.0
3269230,1012.7,512.0,40.4,1014.6,512.0,39.7,0.0
3269232,1012.9,512.0,40.4,1014.2,512.0,39.7,0.0
3269234,1013.6,512.0,40.4,1014.3,512.0,39.8,0.0
3269236,1013.7,512.0,40.4,1015.1,512.0,39.8,0.0
3269238,1013.1,512.0,40.5,1015.5,512.0,39.8,0.0
3269240,1011.5,512.0,40.5,1015.7,512.0,39.8,0.0
3269242,1011.1,512.0,40.6,1016.7,512.0,39.8,0.0
3269244,1010.9,512.0,40.6,1015.7,512.0,39.9,0.0
3269246,1010.7,512.0,40.6,1014.5,512.0,39.9,0.0
3269248,1011.9,512.0,40.6,1014.3,512.0,39.9,0.0
3269250,1013.3,512.0,40.6,1012.8,512.0,39.9,0.0
3269252,1013.8,512.0,40.6,1012.2,512.0,39.9,0.0
3269254,1013.5,512.0,40.6,1013.2,512.0,40.0,0.0
3269256,1010.8,512.0,40.6,1015.8,512.0,39.9,0.0
3269258,1010.3,512.0,40.6,1016.9,512.0,39.9,0.0
3269260,1011.6,512.0,40.6,1018.7,512.0,39.9,0.0
3269262,1012.2,512.0,40.7,1017.0,512.0,40.0,0.0
3269264,1013.6,512.0,40.7,1013.4,512.0,40.0,0.0
3269266,1012.7,512.0,40.7,1012.5,512.0,40.0,0.0
3269268,1010.3,512.0,40.7,1011.1,512.0,40.0,0.0
3269270,1009.4,512.0,40.7,1011.5,512.0,40.1,0.0
3269272,1009.6,512.0,40.8,1013.4,512.0,40.1,0.0
3269274,1009.1,512.0,40.7,1016.3,512.0,40.0,0.0
3269276,1008.4,512.0,40.8,1016.6,512.0,40.0,0.0
3269278,1009.0,512.0,40.8,1014.7,512.0,40.0,0.0
3269280,1011.0,512.0,40.9,1012.5,512.0,40.0,0.0
3269282,1012.8,512.0,40.9,1012.4,512.0,40.1,0.0
3269284,1011.7,512.0,40.9,1012.5,512.0,40.1,0.0
3269286,1008.8,512.0,40.9,1013.4,512.0,40.1,0.0
3269288,1007.8,512.0,40.9,1014.4,512.0,40.1,0.0
3269290,1007.7,512.0,40.9,1014.5,512.0,40.1,0.0
3269292,1008.1,512.0,40.9,1013.3,512.0,40.2,0.0
3269294,1009.3,512.0,40.9,1013.1,512.0,40.2,0.0
3269296,1010.3,512.0,40.9,1013.3,512.0,40.2,0.0
3269298,1009.4,512.0,41.0,1011.2,512.0,40.2,0.0
3269300,1008.6,512.0,41.0,1010.0,512.0,40.2,0.0
3269302,1008.6,512.0,41.0,1011.6,512.0,40.3,0.0
3269304,1008.4,512.0,41.0,1013.3,512.0,40.3,0.0
3269306,1008.6,512.0,41.0,1015.4,512.0,40.3,0.0
3269308,1009.3,512.0,41.0,1015.3,512.0,40.3,0.0
3269310,1010.8,512.0,41.0,1013.0,512.0,40.3,0.0
